 0.500  60.00 1.3510 0.0106 0.0126
 0.567  55.48 1.2418 0.0109 0.0125
 0.633  50.70 1.1609 0.0111 0.0125
 0.700  45.57 1.1532 0.0118 0.0132
 0.767  39.94 1.0681 0.0116 0.0128
 0.833  33.56 0.9536 0.0111 0.0120
 0.900  25.84 0.8313 0.0133 0.0139
 0.967  14.84 0.6336 0.0265 0.0267
TXS=23.334+/-0.030 ub

tag channel= 161, eff= 0.650765
tag channel= 162, eff= 0.649722
tag channel= 163, eff= 0.631665
tag channel= 164, eff= 0.635000
tag channel= 165, eff= 0.649582
tag channel= 166, eff= 0.648137
tag channel= 167, eff= 0.646277
Eg=875.83-904.68 W=1588.7-1605.6
Eg=890.25+/-14.43  W=1597.15+/-8.48
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.9148 0.0170 0.0195
-0.900 154.16 2.1864 0.0137 0.0175
-0.833 146.44 2.3181 0.0135 0.0178
-0.767 140.06 2.3845 0.0137 0.0181
-0.700 134.43 2.4343 0.0143 0.0187
-0.633 129.30 2.3612 0.0140 0.0183
-0.567 124.52 2.2563 0.0132 0.0174
-0.500 120.00 2.1165 0.0123 0.0163
-0.433 115.68 2.0507 0.0119 0.0157
-0.367 111.51 2.0768 0.0117 0.0157
-0.300 107.46 2.0865 0.0116 0.0156
-0.233 103.49 2.0926 0.0115 0.0156
-0.167  99.59 2.0299 0.0112 0.0151
-0.100  95.74 1.9573 0.0110 0.0147
-0.033  91.91 1.9205 0.0109 0.0145
 0.033  88.09 1.8440 0.0107 0.0141
 0.100  84.26 1.7536 0.0106 0.0138
 0.167  80.41 1.6349 0.0104 0.0132
 0.233  76.51 1.4914 0.0101 0.0126
 0.300  72.54 1.3688 0.0100 0.0121
 0.367  68.49 1.2694 0.0100 0.0118
 0.433  64.32 1.1622 0.0099 0.0115
 0.500  60.00 1.1301 0.0103 0.0118
 0.567  55.48 1.0530 0.0108 0.0120
 0.633  50.70 1.0401 0.0112 0.0123
 0.700  45.57 1.0834 0.0120 0.0132
 0.767  39.94 1.0778 0.0119 0.0131
 0.833  33.56 0.9956 0.0114 0.0125
 0.900  25.84 0.8567 0.0139 0.0145
 0.967  14.84 0.6780 0.0277 0.0279
TXS=21.195+/-0.029 ub

tag channel= 153, eff= 0.647767
tag channel= 154, eff= 0.641349
tag channel= 155, eff= 0.637572
tag channel= 156, eff= 0.653200
tag channel= 157, eff= 0.644838
tag channel= 158, eff= 0.649032
tag channel= 159, eff= 0.652253
tag channel= 160, eff= 0.647055
Eg=904.68-937.29 W=1605.6-1624.6
Eg=920.99+/-16.30  W=1615.10+/-9.47
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.7649 0.0148 0.0172
-0.900 154.16 2.1273 0.0123 0.0163
-0.833 146.44 2.2910 0.0122 0.0167
-0.767 140.06 2.3939 0.0125 0.0173
-0.700 134.43 2.5017 0.0133 0.0183
-0.633 129.30 2.4065 0.0131 0.0178
-0.567 124.52 2.2813 0.0123 0.0168
-0.500 120.00 2.1433 0.0114 0.0157
-0.433 115.68 2.0055 0.0107 0.0146
-0.367 111.51 1.9304 0.0103 0.0141
-0.300 107.46 1.9140 0.0101 0.0139
-0.233 103.49 1.8467 0.0098 0.0135
-0.167  99.59 1.8146 0.0096 0.0132
-0.100  95.74 1.7314 0.0094 0.0128
-0.033  91.91 1.6450 0.0092 0.0123
 0.033  88.09 1.5510 0.0090 0.0119
 0.100  84.26 1.4621 0.0089 0.0115
 0.167  80.41 1.3562 0.0088 0.0111
 0.233  76.51 1.2495 0.0086 0.0107
 0.300  72.54 1.1327 0.0085 0.0102
 0.367  68.49 1.0695 0.0086 0.0102
 0.433  64.32 1.0140 0.0089 0.0102
 0.500  60.00 0.9865 0.0093 0.0105
 0.567  55.48 1.0227 0.0102 0.0114
 0.633  50.70 1.0433 0.0106 0.0118
 0.700  45.57 1.1263 0.0114 0.0127
 0.767  39.94 1.2383 0.0116 0.0131
 0.833  33.56 1.2222 0.0114 0.0129
 0.900  25.84 1.0931 0.0143 0.0153
 0.967  14.84 0.7748 0.0274 0.0277
TXS=20.154+/-0.027 ub

tag channel= 146, eff= 0.638759
tag channel= 147, eff= 0.649556
tag channel= 148, eff= 0.648759
tag channel= 149, eff= 0.640000
tag channel= 150, eff= 0.641612
tag channel= 151, eff= 0.654304
tag channel= 152, eff= 0.484000
Eg=937.29-965.44 W=1624.6-1640.7
Eg=951.36+/-14.08  W=1632.66+/-8.09
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.6720 0.0160 0.0180
-0.900 154.16 2.1572 0.0137 0.0174
-0.833 146.44 2.4100 0.0139 0.0184
-0.767 140.06 2.5582 0.0144 0.0192
-0.700 134.43 2.6635 0.0153 0.0203
-0.633 129.30 2.5547 0.0151 0.0198
-0.567 124.52 2.4577 0.0144 0.0189
-0.500 120.00 2.2640 0.0131 0.0173
-0.433 115.68 2.1182 0.0122 0.0162
-0.367 111.51 1.9511 0.0114 0.0150
-0.300 107.46 1.8836 0.0110 0.0145
-0.233 103.49 1.8105 0.0107 0.0140
-0.167  99.59 1.7205 0.0103 0.0134
-0.100  95.74 1.6322 0.0100 0.0129
-0.033  91.91 1.5320 0.0098 0.0124
 0.033  88.09 1.4425 0.0096 0.0120
 0.100  84.26 1.3465 0.0096 0.0117
 0.167  80.41 1.2709 0.0096 0.0115
 0.233  76.51 1.1605 0.0096 0.0112
 0.300  72.54 1.1091 0.0098 0.0113
 0.367  68.49 1.0513 0.0101 0.0114
 0.433  64.32 1.0339 0.0106 0.0118
 0.500  60.00 1.1003 0.0117 0.0129
 0.567  55.48 1.2232 0.0131 0.0144
 0.633  50.70 1.2871 0.0136 0.0150
 0.700  45.57 1.5008 0.0150 0.0167
 0.767  39.94 1.6285 0.0147 0.0168
 0.833  33.56 1.6523 0.0146 0.0168
 0.900  25.84 1.3958 0.0183 0.0195
 0.967  14.84 0.9245 0.0332 0.0336
TXS=21.148+/-0.032 ub

tag channel= 139, eff= 0.656045
tag channel= 140, eff= 0.652251
tag channel= 141, eff= 0.654336
tag channel= 142, eff= 0.657253
tag channel= 143, eff= 0.652156
tag channel= 144, eff= 0.651405
tag channel= 145, eff= 0.640182
Eg=965.47-993.21 W=1640.8-1656.6
Eg=979.34+/-13.87  W=1648.66+/-7.90
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.6667 0.0154 0.0176
-0.900 154.16 2.2642 0.0137 0.0178
-0.833 146.44 2.5382 0.0138 0.0188
-0.767 140.06 2.7410 0.0144 0.0199
-0.700 134.43 2.8819 0.0155 0.0212
-0.633 129.30 2.8081 0.0156 0.0210
-0.567 124.52 2.6183 0.0146 0.0196
-0.500 120.00 2.4424 0.0134 0.0181
-0.433 115.68 2.2738 0.0124 0.0168
-0.367 111.51 2.0744 0.0114 0.0154
-0.300 107.46 1.9510 0.0109 0.0146
-0.233 103.49 1.8131 0.0103 0.0137
-0.167  99.59 1.7037 0.0099 0.0131
-0.100  95.74 1.6221 0.0097 0.0127
-0.033  91.91 1.5141 0.0095 0.0121
 0.033  88.09 1.3984 0.0093 0.0116
 0.100  84.26 1.3219 0.0094 0.0115
 0.167  80.41 1.2729 0.0096 0.0115
 0.233  76.51 1.2158 0.0099 0.0116
 0.300  72.54 1.1835 0.0104 0.0119
 0.367  68.49 1.1804 0.0110 0.0125
 0.433  64.32 1.2691 0.0120 0.0136
 0.500  60.00 1.4085 0.0136 0.0153
 0.567  55.48 1.5156 0.0149 0.0167
 0.633  50.70 1.6983 0.0158 0.0179
 0.700  45.57 1.9447 0.0170 0.0196
 0.767  39.94 2.1094 0.0165 0.0196
 0.833  33.56 2.1316 0.0163 0.0194
 0.900  25.84 1.7545 0.0203 0.0221
 0.967  14.84 1.2178 0.0373 0.0378
TXS=23.251+/-0.034 ub

tag channel= 131, eff= 0.655068
tag channel= 132, eff= 0.652286
tag channel= 133, eff= 0.653930
tag channel= 134, eff= 0.650000
tag channel= 135, eff= 0.652969
tag channel= 136, eff= 0.653041
tag channel= 137, eff= 0.657299
tag channel= 138, eff= 0.654574
Eg=993.21-1024.45 W=1656.5-1674.1
Eg=1008.83+/-15.62  W=1665.35+/-8.80
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.7283 0.0145 0.0168
-0.900 154.16 2.2932 0.0128 0.0172
-0.833 146.44 2.6011 0.0130 0.0184
-0.767 140.06 2.8537 0.0137 0.0198
-0.700 134.43 2.9946 0.0147 0.0210
-0.633 129.30 2.9204 0.0149 0.0209
-0.567 124.52 2.6899 0.0138 0.0193
-0.500 120.00 2.5083 0.0126 0.0178
-0.433 115.68 2.3209 0.0117 0.0164
-0.367 111.51 2.1441 0.0108 0.0152
-0.300 107.46 1.9440 0.0100 0.0139
-0.233 103.49 1.7873 0.0094 0.0130
-0.167  99.59 1.6794 0.0091 0.0124
-0.100  95.74 1.5664 0.0088 0.0118
-0.033  91.91 1.4732 0.0087 0.0114
 0.033  88.09 1.4010 0.0088 0.0112
 0.100  84.26 1.3564 0.0090 0.0113
 0.167  80.41 1.3349 0.0095 0.0116
 0.233  76.51 1.3215 0.0100 0.0120
 0.300  72.54 1.3463 0.0107 0.0127
 0.367  68.49 1.4161 0.0118 0.0138
 0.433  64.32 1.5396 0.0130 0.0152
 0.500  60.00 1.7374 0.0148 0.0172
 0.567  55.48 1.9140 0.0164 0.0190
 0.633  50.70 2.0761 0.0168 0.0198
 0.700  45.57 2.3974 0.0181 0.0217
 0.767  39.94 2.5460 0.0170 0.0212
 0.833  33.56 2.4939 0.0165 0.0206
 0.900  25.84 2.0439 0.0209 0.0232
 0.967  14.84 1.2628 0.0362 0.0367
TXS=24.991+/-0.033 ub

tag channel= 123, eff= 0.655306
tag channel= 124, eff= 0.654261
tag channel= 125, eff= 0.659461
tag channel= 126, eff= 0.656964
tag channel= 127, eff= 0.656071
tag channel= 128, eff= 0.657893
tag channel= 129, eff= 0.652955
tag channel= 130, eff= 0.658131
Eg=1024.45-1055.05 W=1674.1-1691.2
Eg=1039.75+/-15.30  W=1682.68+/-8.53
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.6621 0.0151 0.0172
-0.900 154.16 2.1506 0.0130 0.0169
-0.833 146.44 2.4337 0.0133 0.0180
-0.767 140.06 2.6085 0.0138 0.0190
-0.700 134.43 2.7942 0.0150 0.0205
-0.633 129.30 2.7297 0.0152 0.0204
-0.567 124.52 2.5110 0.0141 0.0189
-0.500 120.00 2.2928 0.0128 0.0172
-0.433 115.68 2.1342 0.0118 0.0159
-0.367 111.51 1.9529 0.0109 0.0146
-0.300 107.46 1.7844 0.0101 0.0135
-0.233 103.49 1.6386 0.0096 0.0126
-0.167  99.59 1.4999 0.0091 0.0118
-0.100  95.74 1.4171 0.0090 0.0114
-0.033  91.91 1.3546 0.0090 0.0113
 0.033  88.09 1.3104 0.0093 0.0114
 0.100  84.26 1.2996 0.0098 0.0117
 0.167  80.41 1.3335 0.0105 0.0125
 0.233  76.51 1.3626 0.0115 0.0133
 0.300  72.54 1.4379 0.0126 0.0145
 0.367  68.49 1.5255 0.0138 0.0158
 0.433  64.32 1.7100 0.0155 0.0177
 0.500  60.00 1.9368 0.0177 0.0202
 0.567  55.48 2.1166 0.0191 0.0218
 0.633  50.70 2.2683 0.0193 0.0224
 0.700  45.57 2.5081 0.0200 0.0236
 0.767  39.94 2.6672 0.0183 0.0226
 0.833  33.56 2.6026 0.0179 0.0221
 0.900  25.84 2.0723 0.0228 0.0251
 0.967  14.84 1.2385 0.0394 0.0399
TXS=24.431+/-0.036 ub

tag channel= 115, eff= 0.660274
tag channel= 116, eff= 0.656709
tag channel= 117, eff= 0.653975
tag channel= 118, eff= 0.653009
tag channel= 119, eff= 0.654644
tag channel= 120, eff= 0.656882
tag channel= 121, eff= 0.658897
tag channel= 122, eff= 0.655855
Eg=1055.12-1085.18 W=1691.3-1707.8
Eg=1070.15+/-15.03  W=1699.55+/-8.30
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.5362 0.0145 0.0165
-0.900 154.16 1.8021 0.0119 0.0149
-0.833 146.44 1.9742 0.0119 0.0154
-0.767 140.06 2.1429 0.0124 0.0164
-0.700 134.43 2.2852 0.0135 0.0177
-0.633 129.30 2.2846 0.0139 0.0180
-0.567 124.52 2.0788 0.0129 0.0166
-0.500 120.00 1.8681 0.0115 0.0148
-0.433 115.68 1.7413 0.0106 0.0137
-0.367 111.51 1.5988 0.0098 0.0127
-0.300 107.46 1.4586 0.0092 0.0117
-0.233 103.49 1.3510 0.0087 0.0110
-0.167  99.59 1.2366 0.0084 0.0104
-0.100  95.74 1.1479 0.0082 0.0100
-0.033  91.91 1.1208 0.0084 0.0101
 0.033  88.09 1.1268 0.0089 0.0105
 0.100  84.26 1.2066 0.0099 0.0116
 0.167  80.41 1.2324 0.0107 0.0124
 0.233  76.51 1.3328 0.0121 0.0138
 0.300  72.54 1.4195 0.0134 0.0151
 0.367  68.49 1.5500 0.0150 0.0168
 0.433  64.32 1.7427 0.0168 0.0189
 0.500  60.00 1.9389 0.0188 0.0211
 0.567  55.48 2.0154 0.0193 0.0218
 0.633  50.70 2.1194 0.0191 0.0219
 0.700  45.57 2.3565 0.0196 0.0229
 0.767  39.94 2.4023 0.0173 0.0210
 0.833  33.56 2.2922 0.0167 0.0203
 0.900  25.84 1.7958 0.0217 0.0235
 0.967  14.84 1.0984 0.0385 0.0389
TXS=21.460+/-0.035 ub

tag channel= 107 is bad
tag channel= 108 is bad
tag channel= 109, eff= 0.651212
tag channel= 110, eff= 0.651465
tag channel= 111, eff= 0.660798
tag channel= 112, eff= 0.658166
tag channel= 113, eff= 0.663504
tag channel= 114, eff= 0.662328
Eg=1085.20-1114.62 W=1707.9-1723.9
Eg=1099.91+/-14.71  W=1715.90+/-8.04
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.3515 0.0161 0.0175
-0.900 154.16 1.4899 0.0128 0.0148
-0.833 146.44 1.5691 0.0125 0.0148
-0.767 140.06 1.6977 0.0130 0.0155
-0.700 134.43 1.8093 0.0141 0.0167
-0.633 129.30 1.8195 0.0146 0.0172
-0.567 124.52 1.6539 0.0137 0.0160
-0.500 120.00 1.5181 0.0124 0.0145
-0.433 115.68 1.3842 0.0112 0.0132
-0.367 111.51 1.2725 0.0104 0.0122
-0.300 107.46 1.1769 0.0098 0.0115
-0.233 103.49 1.0876 0.0094 0.0108
-0.167  99.59 1.0151 0.0091 0.0104
-0.100  95.74 0.9871 0.0092 0.0105
-0.033  91.91 0.9863 0.0097 0.0109
 0.033  88.09 1.0249 0.0106 0.0118
 0.100  84.26 1.0775 0.0118 0.0130
 0.167  80.41 1.1754 0.0133 0.0146
 0.233  76.51 1.2664 0.0151 0.0164
 0.300  72.54 1.4054 0.0171 0.0185
 0.367  68.49 1.5076 0.0188 0.0203
 0.433  64.32 1.6242 0.0203 0.0218
 0.500  60.00 1.8394 0.0227 0.0245
 0.567  55.48 1.8455 0.0227 0.0245
 0.633  50.70 1.9253 0.0220 0.0240
 0.700  45.57 2.0209 0.0215 0.0237
 0.767  39.94 2.0490 0.0185 0.0211
 0.833  33.56 1.9774 0.0183 0.0208
 0.900  25.84 1.5591 0.0244 0.0256
 0.967  14.84 0.9594 0.0446 0.0449
TXS=18.453+/-0.040 ub

tag channel= 99, eff= 0.656457
tag channel= 100, eff= 0.658542
tag channel= 101, eff= 0.662050
tag channel= 102, eff= 0.656502
tag channel= 103, eff= 0.651373
tag channel= 104, eff= 0.654416
tag channel= 105, eff= 0.657842
tag channel= 106, eff= 0.661057
Eg=1114.62-1143.39 W=1723.9-1739.5
Eg=1129.00+/-14.38  W=1731.74+/-7.79
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.1605 0.0147 0.0158
-0.900 154.16 1.1748 0.0111 0.0126
-0.833 146.44 1.1651 0.0106 0.0121
-0.767 140.06 1.2362 0.0108 0.0125
-0.700 134.43 1.3214 0.0117 0.0135
-0.633 129.30 1.3177 0.0122 0.0139
-0.567 124.52 1.1855 0.0114 0.0128
-0.500 120.00 1.0694 0.0102 0.0115
-0.433 115.68 1.0052 0.0094 0.0107
-0.367 111.51 0.9134 0.0086 0.0097
-0.300 107.46 0.8295 0.0081 0.0091
-0.233 103.49 0.7907 0.0079 0.0088
-0.167  99.59 0.7590 0.0078 0.0087
-0.100  95.74 0.7406 0.0080 0.0088
-0.033  91.91 0.7545 0.0085 0.0093
 0.033  88.09 0.8156 0.0095 0.0104
 0.100  84.26 0.8612 0.0107 0.0115
 0.167  80.41 0.9247 0.0120 0.0128
 0.233  76.51 0.9994 0.0135 0.0144
 0.300  72.54 1.1299 0.0153 0.0163
 0.367  68.49 1.2307 0.0170 0.0181
 0.433  64.32 1.2723 0.0178 0.0189
 0.500  60.00 1.3820 0.0194 0.0206
 0.567  55.48 1.3835 0.0191 0.0203
 0.633  50.70 1.4530 0.0186 0.0200
 0.700  45.57 1.5508 0.0181 0.0197
 0.767  39.94 1.5398 0.0153 0.0171
 0.833  33.56 1.5015 0.0154 0.0171
 0.900  25.84 1.1485 0.0208 0.0216
 0.967  14.84 0.7468 0.0389 0.0391
TXS=13.968+/-0.034 ub

tag channel= 90, eff= 0.658437
tag channel= 91, eff= 0.657891
tag channel= 92, eff= 0.659534
tag channel= 93, eff= 0.665487
tag channel= 94, eff= 0.657469
tag channel= 95, eff= 0.656066
tag channel= 96, eff= 0.657296
tag channel= 97 is bad
tag channel= 98, eff= 0.659039
Eg=1143.38-1174.92 W=1739.5-1756.5
Eg=1159.15+/-15.77  W=1748.00+/-8.46
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.1472 0.0142 0.0153
-0.900 154.16 1.0580 0.0103 0.0116
-0.833 146.44 1.0203 0.0097 0.0109
-0.767 140.06 1.0359 0.0097 0.0110
-0.700 134.43 1.0905 0.0104 0.0118
-0.633 129.30 1.0651 0.0108 0.0121
-0.567 124.52 0.9563 0.0101 0.0111
-0.500 120.00 0.8552 0.0090 0.0099
-0.433 115.68 0.7891 0.0082 0.0091
-0.367 111.51 0.7264 0.0076 0.0084
-0.300 107.46 0.6799 0.0072 0.0080
-0.233 103.49 0.6507 0.0071 0.0078
-0.167  99.59 0.6382 0.0071 0.0078
-0.100  95.74 0.6257 0.0074 0.0080
-0.033  91.91 0.6424 0.0080 0.0086
 0.033  88.09 0.6965 0.0090 0.0097
 0.100  84.26 0.7499 0.0103 0.0109
 0.167  80.41 0.8005 0.0116 0.0122
 0.233  76.51 0.8518 0.0129 0.0136
 0.300  72.54 0.9582 0.0146 0.0154
 0.367  68.49 1.0132 0.0157 0.0165
 0.433  64.32 1.0636 0.0167 0.0175
 0.500  60.00 1.1145 0.0175 0.0184
 0.567  55.48 1.0704 0.0167 0.0176
 0.633  50.70 1.1225 0.0162 0.0172
 0.700  45.57 1.2261 0.0157 0.0169
 0.767  39.94 1.2825 0.0135 0.0150
 0.833  33.56 1.2983 0.0141 0.0155
 0.900  25.84 1.1026 0.0202 0.0210
 0.967  14.84 0.7020 0.0398 0.0400
TXS=11.737+/-0.032 ub

tag channel= 81, eff= 0.665613
tag channel= 82, eff= 0.660997
tag channel= 83, eff= 0.659509
tag channel= 84, eff= 0.656504
tag channel= 85, eff= 0.658653
tag channel= 86, eff= 0.656744
tag channel= 87, eff= 0.657881
tag channel= 88, eff= 0.651774
tag channel= 89, eff= 0.657488
Eg=1174.92-1205.55 W=1756.5-1772.7
Eg=1190.24+/-15.32  W=1764.60+/-8.14
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.1725 0.0144 0.0155
-0.900 154.16 1.0809 0.0104 0.0117
-0.833 146.44 0.9706 0.0095 0.0106
-0.767 140.06 0.9566 0.0094 0.0105
-0.700 134.43 0.9457 0.0098 0.0109
-0.633 129.30 0.9357 0.0103 0.0113
-0.567 124.52 0.8163 0.0094 0.0103
-0.500 120.00 0.6973 0.0083 0.0090
-0.433 115.68 0.6471 0.0076 0.0083
-0.367 111.51 0.6142 0.0071 0.0078
-0.300 107.46 0.5554 0.0067 0.0072
-0.233 103.49 0.5347 0.0066 0.0071
-0.167  99.59 0.5296 0.0068 0.0073
-0.100  95.74 0.5502 0.0072 0.0077
-0.033  91.91 0.5736 0.0080 0.0085
 0.033  88.09 0.6080 0.0090 0.0095
 0.100  84.26 0.6829 0.0104 0.0110
 0.167  80.41 0.7110 0.0116 0.0121
 0.233  76.51 0.7564 0.0130 0.0135
 0.300  72.54 0.8250 0.0144 0.0150
 0.367  68.49 0.8479 0.0151 0.0157
 0.433  64.32 0.8798 0.0158 0.0164
 0.500  60.00 0.9014 0.0163 0.0169
 0.567  55.48 0.8728 0.0155 0.0161
 0.633  50.70 0.9333 0.0150 0.0157
 0.700  45.57 1.0067 0.0143 0.0152
 0.767  39.94 1.1884 0.0130 0.0143
 0.833  33.56 1.2263 0.0139 0.0152
 0.900  25.84 1.0625 0.0204 0.0211
 0.967  14.84 0.7382 0.0421 0.0423
TXS=10.392+/-0.032 ub

tag channel= 72 is bad
tag channel= 73, eff= 0.650000
tag channel= 74, eff= 0.652510
tag channel= 75, eff= 0.663000
tag channel= 76, eff= 0.663000
tag channel= 77, eff= 0.663949
tag channel= 78, eff= 0.663190
tag channel= 79, eff= 0.660359
tag channel= 80, eff= 0.662448
Eg=1205.55-1235.25 W=1772.7-1788.4
Eg=1220.40+/-14.85  W=1780.57+/-7.83
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.2169 0.0158 0.0169
-0.900 154.16 1.0957 0.0113 0.0126
-0.833 146.44 0.9771 0.0103 0.0114
-0.767 140.06 0.9266 0.0101 0.0111
-0.700 134.43 0.9367 0.0106 0.0116
-0.633 129.30 0.9005 0.0110 0.0119
-0.567 124.52 0.7552 0.0100 0.0107
-0.500 120.00 0.6485 0.0088 0.0094
-0.433 115.68 0.5960 0.0080 0.0085
-0.367 111.51 0.5478 0.0075 0.0079
-0.300 107.46 0.5202 0.0072 0.0076
-0.233 103.49 0.5062 0.0072 0.0076
-0.167  99.59 0.5000 0.0074 0.0078
-0.100  95.74 0.5217 0.0081 0.0085
-0.033  91.91 0.5508 0.0090 0.0095
 0.033  88.09 0.6005 0.0103 0.0108
 0.100  84.26 0.6263 0.0116 0.0120
 0.167  80.41 0.6512 0.0129 0.0133
 0.233  76.51 0.7067 0.0144 0.0149
 0.300  72.54 0.7471 0.0157 0.0161
 0.367  68.49 0.7558 0.0164 0.0168
 0.433  64.32 0.7484 0.0165 0.0169
 0.500  60.00 0.7589 0.0168 0.0172
 0.567  55.48 0.7745 0.0162 0.0167
 0.633  50.70 0.8219 0.0156 0.0161
 0.700  45.57 0.9569 0.0152 0.0160
 0.767  39.94 1.1031 0.0136 0.0147
 0.833  33.56 1.2311 0.0153 0.0165
 0.900  25.84 1.2141 0.0240 0.0248
 0.967  14.84 0.7270 0.0481 0.0483
TXS=9.890+/-0.035 ub

tag channel= 63, eff= 0.651710
tag channel= 64, eff= 0.660493
tag channel= 65, eff= 0.649292
tag channel= 66, eff= 0.648809
tag channel= 67, eff= 0.660176
tag channel= 68, eff= 0.666924
tag channel= 69, eff= 0.662647
tag channel= 70, eff= 0.658543
tag channel= 71, eff= 0.659789
Eg=1235.26-1264.01 W=1788.4-1803.4
Eg=1249.63+/-14.38  W=1795.91+/-7.51
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.2738 0.0159 0.0171
-0.900 154.16 1.1551 0.0114 0.0128
-0.833 146.44 1.0428 0.0105 0.0117
-0.767 140.06 0.9647 0.0100 0.0111
-0.700 134.43 0.9543 0.0105 0.0115
-0.633 129.30 0.8510 0.0105 0.0113
-0.567 124.52 0.7074 0.0096 0.0103
-0.500 120.00 0.6206 0.0085 0.0090
-0.433 115.68 0.5589 0.0077 0.0082
-0.367 111.51 0.4929 0.0071 0.0075
-0.300 107.46 0.4760 0.0069 0.0073
-0.233 103.49 0.4903 0.0071 0.0076
-0.167  99.59 0.4760 0.0073 0.0077
-0.100  95.74 0.5015 0.0082 0.0085
-0.033  91.91 0.5346 0.0092 0.0096
 0.033  88.09 0.5726 0.0105 0.0109
 0.100  84.26 0.5946 0.0118 0.0122
 0.167  80.41 0.6226 0.0131 0.0135
 0.233  76.51 0.5913 0.0138 0.0141
 0.300  72.54 0.6524 0.0151 0.0154
 0.367  68.49 0.6169 0.0153 0.0156
 0.433  64.32 0.6188 0.0152 0.0155
 0.500  60.00 0.6687 0.0159 0.0162
 0.567  55.48 0.6828 0.0152 0.0156
 0.633  50.70 0.7446 0.0147 0.0152
 0.700  45.57 0.9012 0.0145 0.0152
 0.767  39.94 1.1439 0.0136 0.0147
 0.833  33.56 1.3690 0.0162 0.0176
 0.900  25.84 1.2474 0.0244 0.0252
 0.967  14.84 1.0289 0.0555 0.0558
TXS=9.694+/-0.037 ub

tag channel= 53, eff= 0.634436
tag channel= 54, eff= 0.637945
tag channel= 55, eff= 0.669191
tag channel= 56, eff= 0.660139
tag channel= 57, eff= 0.660492
tag channel= 58, eff= 0.660068
tag channel= 59, eff= 0.666096
tag channel= 60, eff= 0.666397
tag channel= 61, eff= 0.661277
tag channel= 62, eff= 0.664937
Eg=1264.01-1294.85 W=1803.4-1819.4
Eg=1279.43+/-15.42  W=1811.41+/-7.99
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.3288 0.0166 0.0179
-0.900 154.16 1.2062 0.0120 0.0135
-0.833 146.44 1.1002 0.0110 0.0123
-0.767 140.06 0.9759 0.0104 0.0115
-0.700 134.43 0.9502 0.0108 0.0118
-0.633 129.30 0.8582 0.0108 0.0116
-0.567 124.52 0.7001 0.0099 0.0105
-0.500 120.00 0.5765 0.0086 0.0090
-0.433 115.68 0.5278 0.0078 0.0082
-0.367 111.51 0.4729 0.0072 0.0076
-0.300 107.46 0.4667 0.0072 0.0076
-0.233 103.49 0.4678 0.0074 0.0078
-0.167  99.59 0.4800 0.0080 0.0083
-0.100  95.74 0.5063 0.0089 0.0093
-0.033  91.91 0.5418 0.0101 0.0105
 0.033  88.09 0.5688 0.0114 0.0118
 0.100  84.26 0.5731 0.0126 0.0130
 0.167  80.41 0.6036 0.0140 0.0143
 0.233  76.51 0.5968 0.0149 0.0152
 0.300  72.54 0.6221 0.0159 0.0162
 0.367  68.49 0.5959 0.0158 0.0161
 0.433  64.32 0.5466 0.0153 0.0156
 0.500  60.00 0.5780 0.0154 0.0157
 0.567  55.48 0.6238 0.0154 0.0157
 0.633  50.70 0.7161 0.0151 0.0155
 0.700  45.57 0.8946 0.0150 0.0157
 0.767  39.94 1.1800 0.0142 0.0154
 0.833  33.56 1.4814 0.0176 0.0191
 0.900  25.84 1.4488 0.0277 0.0286
 0.967  14.84 1.0649 0.0610 0.0612
TXS=9.736+/-0.039 ub

tag channel= 43, eff= 0.650720
tag channel= 44, eff= 0.662507
tag channel= 45, eff= 0.660839
tag channel= 46, eff= 0.647809
tag channel= 47, eff= 0.646115
tag channel= 48, eff= 0.657590
tag channel= 49, eff= 0.657985
tag channel= 50, eff= 0.662800
tag channel= 51, eff= 0.659106
tag channel= 52, eff= 0.665000
Eg=1294.85-1324.54 W=1819.4-1834.6
Eg=1309.69+/-14.85  W=1827.02+/-7.62
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.4185 0.0182 0.0195
-0.900 154.16 1.2894 0.0131 0.0146
-0.833 146.44 1.1384 0.0118 0.0131
-0.767 140.06 1.0221 0.0112 0.0123
-0.700 134.43 0.9653 0.0115 0.0125
-0.633 129.30 0.8563 0.0114 0.0122
