-0.433 115.68 5.4021 0.0235 0.0358
-0.367 111.51 5.4622 0.0234 0.0360
-0.300 107.46 5.5667 0.0234 0.0364
-0.233 103.49 5.6369 0.0234 0.0366
-0.167  99.59 5.6155 0.0232 0.0364
-0.100  95.74 5.6661 0.0231 0.0366
-0.033  91.91 5.6603 0.0230 0.0365
 0.033  88.09 5.5977 0.0227 0.0360
 0.100  84.26 5.5625 0.0226 0.0358
 0.167  80.41 5.4346 0.0222 0.0351
 0.233  76.51 5.3819 0.0221 0.0348
 0.300  72.54 5.2251 0.0218 0.0340
 0.367  68.49 5.0333 0.0215 0.0331
 0.433  64.32 4.8785 0.0214 0.0324
 0.500  60.00 4.6205 0.0210 0.0312
 0.567  55.48 4.3673 0.0208 0.0302
 0.633  50.70 4.1317 0.0208 0.0293
 0.700  45.57 3.8350 0.0207 0.0282
 0.767  39.94 3.4682 0.0207 0.0270
 0.833  33.56 3.1620 0.0211 0.0264
 0.900  25.84 2.7842 0.0215 0.0257
 0.967  14.84 2.4395 0.0235 0.0265
TXS=59.397+/-0.051 ub

tag channel= 315, eff= 0.615909
Eg=233.44-237.75 W=1148.2-1151.7
Eg=235.60+/-2.16  W=1149.98+/-1.76
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 4.1763 0.0260 0.0334
-0.900 154.16 4.5207 0.0258 0.0343
-0.833 146.44 4.8424 0.0257 0.0353
-0.767 140.06 5.1557 0.0260 0.0366
-0.700 134.43 5.3813 0.0261 0.0375
-0.633 129.30 5.6031 0.0263 0.0384
-0.567 124.52 5.8244 0.0265 0.0394
-0.500 120.00 5.9875 0.0265 0.0400
-0.433 115.68 6.1256 0.0266 0.0406
-0.367 111.51 6.1687 0.0264 0.0406
-0.300 107.46 6.2853 0.0265 0.0411
-0.233 103.49 6.3754 0.0265 0.0414
-0.167  99.59 6.3815 0.0263 0.0413
-0.100  95.74 6.4438 0.0262 0.0415
-0.033  91.91 6.4347 0.0261 0.0414
 0.033  88.09 6.3856 0.0258 0.0410
 0.100  84.26 6.3122 0.0255 0.0406
 0.167  80.41 6.2071 0.0252 0.0400
 0.233  76.51 6.0758 0.0249 0.0393
 0.300  72.54 5.9372 0.0247 0.0386
 0.367  68.49 5.7439 0.0244 0.0377
 0.433  64.32 5.5516 0.0242 0.0368
 0.500  60.00 5.2857 0.0239 0.0356
 0.567  55.48 5.0200 0.0236 0.0345
 0.633  50.70 4.6845 0.0235 0.0332
 0.700  45.57 4.3735 0.0235 0.0321
 0.767  39.94 3.9916 0.0235 0.0309
 0.833  33.56 3.5819 0.0239 0.0299
 0.900  25.84 3.1656 0.0245 0.0292
 0.967  14.84 2.8038 0.0273 0.0307
TXS=67.333+/-0.058 ub

tag channel= 314, eff= 0.614965
Eg=237.76-242.07 W=1151.7-1155.3
Eg=239.91+/-2.16  W=1153.50+/-1.75
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 4.5923 0.0295 0.0373
-0.900 154.16 4.9796 0.0291 0.0383
-0.833 146.44 5.3468 0.0289 0.0394
-0.767 140.06 5.7506 0.0294 0.0412
-0.700 134.43 5.9944 0.0295 0.0420
-0.633 129.30 6.2786 0.0298 0.0433
-0.567 124.52 6.5428 0.0301 0.0445
-0.500 120.00 6.6761 0.0300 0.0449
-0.433 115.68 6.8632 0.0303 0.0458
-0.367 111.51 7.0113 0.0302 0.0463
-0.300 107.46 7.1424 0.0303 0.0469
-0.233 103.49 7.2250 0.0302 0.0471
-0.167  99.59 7.2452 0.0300 0.0471
-0.100  95.74 7.3008 0.0299 0.0472
-0.033  91.91 7.3101 0.0299 0.0472
 0.033  88.09 7.2032 0.0294 0.0465
 0.100  84.26 7.1230 0.0290 0.0460
 0.167  80.41 6.9947 0.0286 0.0452
 0.233  76.51 6.9398 0.0286 0.0450
 0.300  72.54 6.7932 0.0283 0.0442
 0.367  68.49 6.5277 0.0278 0.0429
 0.433  64.32 6.3308 0.0276 0.0420
 0.500  60.00 6.0086 0.0272 0.0405
 0.567  55.48 5.6289 0.0268 0.0388
 0.633  50.70 5.3139 0.0268 0.0377
 0.700  45.57 4.9801 0.0269 0.0366
 0.767  39.94 4.4924 0.0269 0.0350
 0.833  33.56 4.0834 0.0274 0.0342
 0.900  25.84 3.5248 0.0283 0.0333
 0.967  14.84 3.1317 0.0319 0.0356
TXS=75.919+/-0.066 ub

tag channel= 313, eff= 0.617197
Eg=242.07-246.39 W=1155.3-1158.8
Eg=244.23+/-2.16  W=1157.00+/-1.75
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 5.0465 0.0288 0.0383
-0.900 154.16 5.4997 0.0285 0.0396
-0.833 146.44 5.8953 0.0285 0.0410
-0.767 140.06 6.3399 0.0291 0.0430
-0.700 134.43 6.6963 0.0293 0.0445
-0.633 129.30 7.0087 0.0297 0.0460
-0.567 124.52 7.2618 0.0300 0.0471
-0.500 120.00 7.4506 0.0299 0.0478
-0.433 115.68 7.6904 0.0303 0.0490
-0.367 111.51 7.8306 0.0302 0.0495
-0.300 107.46 7.9238 0.0302 0.0498
-0.233 103.49 8.0825 0.0303 0.0505
-0.167  99.59 8.0810 0.0300 0.0503
-0.100  95.74 8.1435 0.0299 0.0505
-0.033  91.91 8.1061 0.0297 0.0503
 0.033  88.09 8.1019 0.0295 0.0501
 0.100  84.26 7.9962 0.0291 0.0494
 0.167  80.41 7.8138 0.0286 0.0484
 0.233  76.51 7.7721 0.0285 0.0482
 0.300  72.54 7.5684 0.0281 0.0471
 0.367  68.49 7.3572 0.0278 0.0461
 0.433  64.32 7.0864 0.0274 0.0448
 0.500  60.00 6.7718 0.0270 0.0433
 0.567  55.48 6.3209 0.0263 0.0411
 0.633  50.70 5.9985 0.0264 0.0400
 0.700  45.57 5.5958 0.0264 0.0384
 0.767  39.94 5.0839 0.0263 0.0366
 0.833  33.56 4.5434 0.0267 0.0351
 0.900  25.84 4.0508 0.0278 0.0344
 0.967  14.84 3.5258 0.0314 0.0360
TXS=84.840+/-0.066 ub

tag channel= 312, eff= 0.618608
Eg=246.39-250.71 W=1158.8-1162.2
Eg=248.55+/-2.16  W=1160.50+/-1.75
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 5.4883 0.0301 0.0407
-0.900 154.16 6.0539 0.0301 0.0427
-0.833 146.44 6.5427 0.0301 0.0445
