   W                 E1+(pi0_p)
 (MeV)      Re       DRe      Im       DIm
1228.733    1.852    0.219   -0.635    0.137
1229.275    1.811    0.164   -0.424    0.117
1231.128    1.853    0.219   -0.564    0.173
1232.065    1.518    0.206   -0.428    0.161
1232.979    1.633    0.234   -0.209    0.169
1234.819    1.769    0.192   -0.390    0.124
1235.389    1.551    0.237   -0.386    0.149
1236.664    1.535    0.206   -0.003    0.120
1238.514    1.507    0.229   -0.131    0.125
1238.696    0.814    0.215   -0.217    0.139
1240.301    1.791    0.193    0.300    0.141
1242.009    0.675    0.243   -0.299    0.142
1242.183    1.770    0.182   -0.197    0.135
1244.002    1.718    0.202    0.130    0.147
1245.306    1.066    0.231   -0.051    0.151
1245.826    1.749    0.226   -0.418    0.188
1247.647    1.085    0.238    0.445    0.149
1248.594    1.357    0.242    0.490    0.152
1249.466    1.361    0.229    0.254    0.135
1251.274    1.310    0.235    0.368    0.128
1251.896    1.238    0.253    0.523    0.141
1253.095    1.363    0.215    0.563    0.132
1254.883    1.338    0.181    0.369    0.120
1255.085    1.431    0.206    0.452    0.136
1256.684    1.251    0.169    0.181    0.119
1258.437    1.160    0.206    0.351    0.135
1258.482    1.436    0.172    0.420    0.125
1260.285    1.616    0.158    0.482    0.121
1261.691    1.288    0.171    0.385    0.125
1262.026    1.435    0.151    0.343    0.118
1263.861    1.796    0.239    0.770    0.221
1264.944    1.320    0.219    0.573    0.174
1265.649    1.697    0.196    0.694    0.161
1267.412    0.667    0.189    0.322    0.139
1268.189    0.926    0.208    0.664    0.148
1269.187    1.082    0.188    0.369    0.148
1270.960    1.081    0.188    0.448    0.150
1271.433    0.902    0.190    0.534    0.139
1272.731    0.788    0.166    0.328    0.147
1274.477    0.951    0.177    0.595    0.136
1274.661    0.833    0.175    0.496    0.148
1276.250    0.983    0.175    0.545    0.133
1278.006    0.955    0.206    0.645    0.188
1279.752    0.400    0.171    0.302    0.162
1281.108    0.850    0.179    0.781    0.148
1281.510    1.342    0.161    0.724    0.143
1283.215    0.777    0.253    0.667    0.164
1284.319    0.893    0.166    0.579    0.147
1284.991    1.278    0.202    0.555    0.176
1286.720    1.334    0.229    0.263    0.208
1287.522    1.040    0.194    0.760    0.150
1288.447    1.112    0.169    0.694    0.149
1290.179    1.150    0.182    0.411    0.158
1290.724    0.944    0.184    0.349    0.173
1291.902    0.589    0.379   -0.106    0.250
1293.614    0.658    0.378   -0.138    0.253
1293.846    1.179    0.216    0.636    0.277
1295.332    1.091    0.258    0.547    0.365
1297.041    1.182    0.140    0.680    0.156
1297.098    1.059    0.152    0.919    0.162
1298.754    1.017    0.140    0.557    0.157
1300.263    0.941    0.148    0.720    0.158
1300.450    1.034    0.144    0.450    0.158
1302.152    0.905    0.148    0.475    0.167
1303.434    0.571    0.136    0.109    0.142
1303.816    0.962    0.141    0.060    0.144
1305.542    0.822    0.132    0.067    0.143
1306.590    0.796    0.134    0.294    0.118
1307.222    0.794    0.119    0.457    0.131
1308.901    0.859    0.113    0.393    0.135
1309.746    0.823    0.154    0.303    0.134
1310.577    0.709    0.189    0.282    0.187
1312.251    0.675    0.182    0.208    0.181
1312.895    0.834    0.149    0.247    0.131
1313.916    0.813    0.155    0.103    0.151
1315.579    0.716    0.152    0.030    0.153
1316.035    0.849    0.145    0.159    0.131
1317.240    0.539    0.340    0.063    0.301
1318.898    0.511    0.190   -0.012    0.187
1320.548    0.195    0.203    0.390    0.203
1322.174    0.232    0.203    0.422    0.197
1323.847    0.297    0.203    0.430    0.198
1325.406    0.131    0.158    0.531    0.156
1325.477    0.231    0.212    0.416    0.201
1327.118    0.249    0.210    0.217    0.194
1328.531    0.225    0.158    0.478    0.156
1328.743    0.429    0.219    0.207    0.193
1330.373    0.338    0.215    0.343    0.200
1331.557    0.394    0.166    0.403    0.161
1331.987    0.416    0.208    0.251    0.190
1333.606    0.475    0.207    0.167    0.183
1334.732    0.396    0.166    0.530    0.151
1335.217    0.207    0.205    0.304    0.205
1336.825    0.150    0.309    0.252    0.326
1337.807    0.474    0.288    0.502    0.259
1338.438    0.227    0.278    0.188    0.337
1340.000    0.344    0.223    0.014    0.204
1340.896    0.420    0.147    0.325    0.145
1341.631    0.322    0.223    0.025    0.281
1343.211    0.341    0.190    0.183    0.184
1343.972    0.263    0.148    0.572    0.151
1344.809    0.345    0.195    0.052    0.181
1346.378    0.406    0.194   -0.027    0.163
1347.040    0.479    0.144    0.282    0.138
1347.959    0.411    0.177    0.047    0.167
1349.531    0.238    0.197    0.100    0.184
1350.101    0.217    0.224   -0.003    0.271
1351.095    0.144    0.190    0.143    0.182
1352.663    0.272    0.224    0.064    0.321
1353.156    0.239    0.222    0.031    0.301
1354.223    0.250    0.189    0.087    0.167
1355.767    0.352    0.195    0.253    0.256
1356.203    0.550    0.140    0.613    0.133
1357.296    0.301    0.221    0.228    0.285
1358.864    0.366    0.199    0.211    0.258
1359.244    0.501    0.192   -0.054    0.209
1360.410    0.454    0.183   -0.140    0.213
1361.954    0.555    0.203    0.035    0.242
1362.285    0.528    0.197   -0.054    0.209
1363.469    0.529    0.197    0.000    0.237
1364.996    0.599    0.184    0.055    0.172
1366.528    0.200    0.307    0.552    0.245
1368.030    0.300    0.180    0.394    0.188
1368.264    0.210    0.242    0.493    0.213
1369.545    0.323    0.278    0.600    0.230
1371.065    0.172    0.283    0.390    0.236
1371.353    0.082    0.144    0.554    0.136
1372.556    0.245    0.267    0.388    0.244
1374.032    0.247    0.276    0.388    0.231
1374.353    0.294    0.293    0.282    0.255
1375.561    0.545    0.175    0.674    0.185
1377.034    0.582    0.155    0.592    0.206
1377.347    0.534    0.090    0.778    0.114
1378.518    0.514    0.155    0.544    0.209
1379.994    0.299    0.111    0.130    0.152
1380.341    0.434    0.089    0.093    0.103
1381.483    0.279    0.108   -0.006    0.138
1382.928    0.679    0.177    0.785    0.136
1383.329    0.153    0.079    0.228    0.094
1384.413    0.160    0.116    0.343    0.150
1385.863    0.222    0.114    0.283    0.146
1386.310    0.113    0.076    0.253    0.094
1387.318    0.126    0.090    0.254    0.137
1388.771    0.138    0.088    0.277    0.135
1389.278    0.159    0.078    0.180    0.090
1390.183    0.142    0.095    0.209    0.156
1391.660    0.195    0.106    0.231    0.139
1392.246    0.214    0.083    0.148    0.095
1393.088    0.218    0.118    0.197    0.146
1394.522    0.687    0.159    0.718    0.134
1395.202    0.226    0.088    0.130    0.097
1395.941    0.175    0.120    0.232    0.145
1397.359    0.469    0.149    0.851    0.128
1398.158    0.596    0.085    0.926    0.103
1398.788    0.483    0.141    0.836    0.123
1400.189    0.455    0.160    0.643    0.151
1401.107    0.587    0.085    0.604    0.111
1401.589    0.519    0.157    0.640    0.153
1403.001    0.482    0.160    0.624    0.147
1404.371    0.399    0.152    0.571    0.144
1405.787    0.247    0.159    0.444    0.148
1407.168    0.211    0.142    0.360    0.127
1408.548    0.242    0.148    0.382    0.134
1409.892    0.282    0.113    0.506    0.099
1409.919    0.266    0.177    0.574    0.151
1411.296    0.215    0.175    0.527    0.161
1412.658    0.245    0.180    0.532    0.136
1412.811    0.271    0.120    0.500    0.090
1414.019    0.200    0.175    0.514    0.129
1415.379    0.063    0.196    0.432    0.134
1416.730    0.102    0.198    0.427    0.131
1418.048    0.113    0.198    0.491    0.128
1418.623    0.121    0.124    0.454    0.080
1419.417    0.104    0.201    0.468    0.132
1420.745    0.169    0.190    0.330    0.145
1421.517    0.603    0.097    0.563    0.131
1422.078    0.415    0.144    0.713    0.155
1423.397    0.383    0.168    0.776    0.128
1424.722    0.367    0.171    0.735    0.119
1426.038    0.355    0.171    0.718    0.124
1427.294    0.537    0.102    0.676    0.109
1427.347    0.398    0.173    0.767    0.118
1428.654    0.309    0.192    0.774    0.123
1429.961    0.322    0.179    0.759    0.127
1430.171    0.302    0.134    0.758    0.085
1431.226    0.335    0.188    0.737    0.139
1432.537    0.375    0.191    0.719    0.135
1433.035    0.343    0.139    0.709    0.094
1433.814    0.367    0.192    0.735    0.142
1435.096    0.432    0.194    0.745    0.122
1435.913    0.374    0.171    0.726    0.111
1436.370    0.499    0.165    0.629    0.144
1437.650    0.510    0.158    0.581    0.139
1438.902    0.510    0.171    0.618    0.150
1440.160    0.297    0.170    0.412    0.159
1441.424    0.336    0.166    0.541    0.145
1441.612    0.379    0.133    0.788    0.080
1442.647    0.450    0.177    0.735    0.110
1443.902    0.200    0.165    0.826    0.093
1444.441    0.153    0.101    0.224    0.076
1445.142    0.221    0.173    0.766    0.110
1446.998    0.006    0.126    0.372    0.090
1447.277    0.209    0.091    0.310    0.074
1449.453   -0.054    0.140    0.578    0.085
1450.107    0.097    0.073    0.313    0.092
1451.885   -0.004    0.137    0.572    0.082
1452.925    0.057    0.080    0.148    0.089
1454.281    0.178    0.151    0.905    0.080
1455.738    0.251    0.097    0.423    0.061
1456.679    0.211    0.136    0.482    0.081
1458.546    0.279    0.064    0.349    0.068
1459.047    0.022    0.063    0.035    0.071
1461.348    0.018    0.053    0.045    0.063
1461.393    0.349    0.105    0.396    0.062
1463.721    0.437    0.108    0.439    0.070
1464.138   -0.000    0.056    0.027    0.063
1466.034   -0.027    0.078    0.015    0.078
1466.923    0.004    0.060    0.042    0.064
1468.323    0.024    0.074    0.028    0.071
1469.715    0.050    0.058    0.040    0.059
1470.590    0.006    0.080    0.040    0.071
1472.413   -0.128    0.067    0.085    0.068
1472.840   -0.122    0.081    0.028    0.067
1475.062    0.347    0.097    0.392    0.063
1475.253   -0.023    0.060    0.117    0.059
1477.280    0.374    0.099    0.385    0.059
1477.998   -0.002    0.067    0.145    0.061
1479.463    0.089    0.092    0.224    0.052
1480.750    0.105    0.071    0.220    0.040
1481.631    0.085    0.095    0.229    0.054
1483.491    0.111    0.074    0.230    0.042
1483.782    0.087    0.108    0.220    0.057
1485.906    0.084    0.115    0.226    0.057
1488.026   -0.011    0.124    0.170    0.061
1488.959    0.066    0.078    0.185    0.047
1490.111    0.049    0.112    0.168    0.060
1491.685    0.061    0.080    0.179    0.048
1492.188    0.044    0.113    0.178    0.062
1494.236   -0.066    0.127    0.179    0.066
1494.400   -0.038    0.084    0.206    0.051
1496.282   -0.078    0.130    0.188    0.067
1497.109    0.080    0.087    0.196    0.052
1498.293    0.051    0.122    0.157    0.068
1499.814    0.066    0.086    0.186    0.054
1500.290    0.029    0.150    0.147    0.074
1502.277    0.089    0.148    0.186    0.080
1502.515    0.136    0.093    0.215    0.057
1504.231    0.091    0.147    0.102    0.081
1505.141    0.126    0.092    0.198    0.059
1506.188    0.135    0.163    0.226    0.093
1507.882    0.125    0.088    0.198    0.058
1508.112    0.095    0.164    0.198    0.090
1510.014    0.132    0.168    0.248    0.101
1510.549    0.107    0.087    0.174    0.060
1511.921    0.042    0.172    0.166    0.094
1513.217    0.005    0.090    0.095    0.056
1513.887   -0.062    0.165    0.106    0.074
1515.875    0.225    0.098    0.196    0.058
1515.918    0.234    0.140    0.240    0.081
1518.015    0.232    0.152    0.262    0.085
1518.528    0.253    0.095    0.182    0.057
1520.171    0.221    0.144    0.230    0.086
1521.176    0.181    0.096    0.142    0.060
1522.360    0.136    0.136    0.151    0.083
1523.814    0.219    0.096    0.151    0.061
1524.553    0.188    0.141    0.220    0.090
1526.724    0.103    0.141    0.095    0.087
1528.843    0.161    0.134    0.129    0.089
1529.070    0.234    0.094    0.136    0.066
1530.891    0.170    0.149    0.193    0.103
1531.681    0.289    0.092    0.148    0.065
1532.857    0.235    0.135    0.194    0.096
1534.307    0.424    0.094    0.214    0.072
1534.705    0.511    0.133    0.381    0.106
1536.452    0.441    0.138    0.324    0.108
1536.843    0.469    0.094    0.254    0.072
1538.069    0.437    0.138    0.339    0.117
1539.502    0.443    0.093    0.239    0.073
1539.911    0.404    0.142    0.310    0.120
1542.078    0.572    0.086    0.273    0.065
1544.662    0.339    0.155    0.367    0.095
1547.235    0.310    0.111    0.313    0.088
1549.804    0.297    0.109    0.275    0.089
1552.363    0.423    0.088    0.312    0.083
1554.912    0.233    0.090    0.230    0.077
1557.462    0.246    0.087    0.232    0.079
1559.996    0.248    0.083    0.211    0.081
1562.532    0.268    0.078    0.217    0.081
1565.004    0.232    0.076    0.193    0.085
1567.574    0.251    0.071    0.197    0.086
1570.074    0.280    0.078    0.311    0.075
1573.823    0.382    0.071    0.276    0.091
1577.556    0.355    0.059    0.217    0.080
1580.035    0.375    0.060    0.120    0.083
1582.509    0.383    0.056    0.145    0.078
1584.973    0.367    0.056    0.107    0.081
1587.428    0.378    0.052    0.059    0.076
1589.891    0.451    0.057   -0.085    0.053
1592.273    0.444    0.060    0.115    0.077
1594.764    0.349    0.060    0.195    0.073
1597.186    0.391    0.054    0.116    0.064
1599.605    0.355    0.055    0.141    0.068
1602.020    0.355    0.050    0.117    0.063
1604.425    0.346    0.048    0.138    0.060
1606.821    0.370    0.051    0.023    0.043
1609.213    0.354    0.051    0.025    0.045
1611.596    0.410    0.054    0.055    0.046
1613.970    0.329    0.055    0.118    0.043
1616.346    0.344    0.057    0.084    0.041
1618.654    0.304    0.057    0.120    0.048
1621.058    0.295    0.059    0.118    0.048
1623.395    0.329    0.068    0.071    0.038
1625.734    0.278    0.064    0.100    0.040
1628.064    0.290    0.065    0.106    0.038
1630.385    0.295    0.062    0.149    0.044
1632.702    0.326    0.056    0.176    0.050
1635.011    0.382    0.061    0.091    0.045
1637.311    0.335    0.059    0.170    0.043
1639.601    0.436    0.049    0.232    0.043
1641.894    0.378    0.053    0.245    0.039
1644.121    0.428    0.058    0.262    0.042
1646.442    0.393    0.057    0.292    0.040
1648.692    0.407    0.055    0.279    0.048
1650.950    0.421    0.056    0.344    0.053
1653.193    0.385    0.060    0.316    0.049
1655.433    0.392    0.058    0.361    0.049
1657.665    0.409    0.060    0.466    0.051
1659.888    0.356    0.060    0.471    0.052
1662.102    0.334    0.064    0.497    0.053
1664.308    0.354    0.059    0.573    0.053
1666.517    0.312    0.059    0.485    0.050
1668.660    0.289    0.060    0.510    0.051
1670.891    0.298    0.060    0.541    0.052
1673.063    0.275    0.061    0.571    0.051
1675.232    0.263    0.074    0.687    0.049
1677.392    0.198    0.076    0.670    0.052
1679.545    0.187    0.075    0.701    0.051
1681.694    0.205    0.063    0.725    0.046
1683.829    0.165    0.058    0.616    0.052
1685.957    0.170    0.057    0.598    0.049
1688.087    0.149    0.058    0.647    0.051
1690.159    0.266    0.064    0.747    0.054
1692.306    0.152    0.065    0.699    0.060
1694.400    0.123    0.064    0.728    0.058
1696.492    0.022    0.068    0.665    0.063
1698.576   -0.000    0.070    0.674    0.065
1700.646    0.011    0.068    0.725    0.065
1702.714    0.007    0.067    0.732    0.062
1704.773   -0.014    0.066    0.754    0.062
1706.825   -0.048    0.065    0.748    0.062
1708.874    0.047    0.076    0.750    0.051
1710.872    0.008    0.075    0.791    0.047
1712.938   -0.019    0.071    0.786    0.046
1714.953   -0.038    0.069    0.790    0.044
1716.965   -0.198    0.080    0.924    0.074
1718.969   -0.136    0.079    0.811    0.086
1724.930   -0.294    0.067    0.887    0.075
1726.904   -0.284    0.069    0.876    0.076
1730.827   -0.321    0.065    0.789    0.064
1735.678   -0.376    0.068    0.811    0.065
1739.528   -0.459    0.061    0.775    0.066
1745.241   -0.357    0.059    0.610    0.075
1749.001   -0.398    0.059    0.623    0.078
1753.678   -0.186    0.055    0.374    0.065
1759.212    0.091    0.070    0.258    0.083
1763.766    0.176    0.082    0.194    0.102
1767.385    0.204    0.076    0.132    0.103
1770.965    0.190    0.077    0.182    0.100
1774.511    0.101    0.088    0.213    0.118
1778.029    0.097    0.056    0.170    0.081
1781.509    0.095    0.077   -0.013    0.113
1784.971   -0.004    0.067    0.075    0.099
1790.094    0.028    0.053    0.207    0.066
1793.471    0.086    0.055    0.202    0.068
1796.806    0.027    0.054    0.168    0.068
1800.129    0.041    0.079    0.270    0.095
1803.415    0.068    0.074    0.239    0.096
1806.669    0.132    0.050    0.243    0.079
1809.896    0.088    0.059    0.276    0.082
1813.082    0.113    0.056    0.242    0.084
1816.251    0.112    0.066    0.291    0.073
1819.390    0.071    0.076    0.324    0.079
1822.497    0.170    0.055    0.137    0.091
1825.562    0.145    0.068   -0.022    0.095
1828.623    0.159    0.071   -0.016    0.093
1831.643    0.169    0.070   -0.020    0.093
1834.637    0.201    0.070    0.016    0.091
1838.336    0.004    0.090    0.193    0.128
1841.997   -0.001    0.080    0.179    0.133
1844.898    0.011    0.086    0.249    0.107
1847.754    0.005    0.086    0.472    0.048
1852.035   -0.030    0.109    0.429    0.053
1854.976    0.007    0.125    0.459    0.054
1858.008    0.025    0.127    0.459    0.052
1861.147    0.032    0.137    0.460    0.054
1864.365    0.045    0.149    0.474    0.058
1869.276    0.098    0.078    0.408    0.053
1872.541    0.040    0.095    0.424    0.046
1875.750    0.072    0.098    0.424    0.054
1878.864    0.042    0.088    0.442    0.043
1887.394   -0.090    0.091    0.330    0.050
1889.902   -0.089    0.104    0.330    0.053
1894.385   -0.193    0.070    0.242    0.054
