   W                 M1+(pi0_p)
 (MeV)      Re       DRe      Im       DIm
1297.041   -9.957    0.252   10.228    0.247
1297.098   -9.922    0.261   10.329    0.246
1298.754   -9.893    0.253   10.083    0.247
1300.263   -9.871    0.259    9.956    0.252
1300.450   -9.836    0.251    9.872    0.248
1302.152   -9.812    0.244    9.714    0.246
1303.434   -9.774    0.255    9.667    0.243
1303.816   -9.757    0.238    9.233    0.254
1305.542   -9.752    0.216    9.167    0.230
1306.590   -9.691    0.249    8.773    0.269
1307.222   -9.670    0.216    8.773    0.236
1308.901   -9.672    0.202    8.597    0.229
1309.746   -9.412    0.250    8.364    0.279
1310.577   -9.504    0.232    8.539    0.259
1312.251   -9.410    0.229    8.423    0.255
1312.895   -9.308    0.243    8.105    0.275
1313.916   -9.238    0.225    8.067    0.259
1315.579   -9.138    0.217    8.022    0.245
1316.035   -9.151    0.238    7.781    0.277
1317.240   -9.408    0.653    7.709    0.802
1318.898   -9.291    0.233    7.569    0.282
1320.548   -9.129    0.244    7.299    0.305
1322.174   -9.072    0.248    7.176    0.315
1323.847   -9.026    0.244    7.003    0.317
1325.406   -9.177    0.183    6.970    0.241
1325.477   -9.007    0.227    6.870    0.299
1327.118   -8.927    0.226    6.650    0.304
1328.531   -9.059    0.182    6.633    0.251
1328.743   -8.907    0.246    6.522    0.337
1330.373   -8.918    0.253    6.500    0.352
1331.557   -8.942    0.192    6.380    0.274
1331.987   -8.790    0.226    6.307    0.319
1333.606   -8.695    0.223    6.095    0.321
1334.732   -8.629    0.186    5.978    0.274
1335.217   -8.602    0.226    6.123    0.312
1336.825   -8.568    0.512    6.001    0.752
1337.807   -8.492    0.491    5.705    0.761
1338.438   -8.543    0.489    5.733    0.757
1340.000   -8.377    0.245    5.542    0.366
1340.896   -8.240    0.192    5.481    0.280
1341.631   -8.261    0.484    5.490    0.714
1343.211   -8.293    0.210    5.449    0.316
1343.972   -8.553    0.150    5.315    0.248
1344.809   -8.191    0.218    5.341    0.328
1346.378   -8.043    0.234    5.240    0.346
1347.040   -8.234    0.168    5.142    0.268
1347.959   -8.097    0.190    5.180    0.290
1349.531   -7.924    0.209    4.951    0.332
1350.101   -7.961    0.447    4.929    0.725
1351.095   -7.789    0.214    4.943    0.332
1352.663   -7.760    0.438    4.747    0.703
1353.156   -7.837    0.439    4.801    0.707
1354.223   -7.640    0.211    4.705    0.335
1355.767   -7.421    0.432    4.612    0.669
1356.203   -7.511    0.176    4.578    0.288
1357.296   -7.560    0.423    4.619    0.679
1358.864   -7.328    0.416    4.436    0.661
1359.244   -7.491    0.408    4.184    0.697
1360.410   -7.238    0.405    3.776    0.683
1361.954   -7.309    0.413    4.114    0.678
1362.285   -7.391    0.401    4.078    0.687
1363.469   -7.253    0.404    4.031    0.683
1364.996   -7.154    0.229    3.915    0.395
1366.528   -7.203    0.381    3.860    0.672
1368.030   -6.964    0.231    3.905    0.405
1368.264   -7.180    0.285    3.963    0.506
1369.545   -7.000    0.364    3.556    0.650
1371.065   -7.072    0.388    3.933    0.649
1371.353   -7.216    0.140    3.693    0.282
1372.556   -6.994    0.382    3.853    0.640
1374.032   -6.949    0.372    3.744    0.644
1374.353   -6.767    0.357    3.552    0.633
1375.561   -6.877    0.335    3.222    0.610
1377.034   -6.829    0.340    3.325    0.594
1377.347   -6.901    0.135    3.102    0.285
1378.518   -6.799    0.336    3.272    0.594
1379.994   -6.539    0.293    3.298    0.512
1380.341   -6.412    0.150    3.259    0.257
1381.483   -6.113    0.237    3.227    0.390
1382.928   -6.416    0.237    2.950    0.477
1383.329   -6.001    0.145    2.917    0.270
1384.413   -6.469    0.214    3.125    0.374
1385.863   -6.310    0.221    3.074    0.383
1386.310   -5.977    0.140    2.896    0.263
1387.318   -5.931    0.217    2.848    0.423
1388.771   -5.917    0.218    2.866    0.418
1389.278   -5.816    0.137    2.770    0.255
1390.183   -5.861    0.291    2.758    0.536
1391.660   -6.189    0.214    2.949    0.372
1392.246   -5.711    0.141    2.775    0.255
1393.088   -6.036    0.242    2.972    0.406
1394.522   -5.990    0.231    2.664    0.469
1395.202   -5.744    0.143    2.769    0.255
1395.941   -6.052    0.238    2.890    0.414
1397.359   -5.434    0.300    2.590    0.470
1398.158   -5.363    0.152    2.603    0.260
1398.788   -5.318    0.297    2.554    0.465
1400.189   -5.693    0.281    2.394    0.488
1401.107   -5.438    0.142    2.368    0.265
1401.589   -5.580    0.297    2.388    0.484
1403.001   -5.494    0.292    2.378    0.479
1404.371   -5.586    0.261    2.303    0.490
1405.787   -5.677    0.244    2.179    0.487
1407.168   -5.673    0.207    2.237    0.439
1408.548   -5.614    0.211    2.170    0.457
1409.892   -5.364    0.128    2.019    0.255
1409.919   -5.391    0.259    2.086    0.463
1411.296   -5.325    0.259    2.059    0.459
1412.658   -5.194    0.263    2.039    0.450
1412.811   -5.245    0.132    1.970    0.260
1414.019   -5.221    0.265    2.058    0.451
1415.379   -5.360    0.252    2.054    0.465
1416.730   -5.257    0.253    2.050    0.456
1418.048   -5.204    0.240    1.964    0.456
1418.623   -5.230    0.127    1.966    0.258
1419.417   -5.219    0.245    1.992    0.455
1420.745   -5.183    0.247    1.781    0.468
1421.517   -4.644    0.160    1.827    0.218
1422.078   -4.757    0.232    1.717    0.381
1423.397   -4.528    0.251    1.621    0.445
1424.722   -4.310    0.255    1.722    0.382
1426.038   -4.330    0.262    1.698    0.393
1427.294   -4.317    0.155    1.794    0.199
1427.347   -3.901    0.234    1.931    0.305
1428.654   -4.066    0.265    1.761    0.332
1429.961   -3.941    0.234    1.906    0.297
1430.171   -4.104    0.158    1.800    0.222
1431.226   -3.959    0.280    1.836    0.328
1432.537   -3.982    0.278    1.840    0.324
1433.035   -4.018    0.173    1.753    0.239
1433.814   -4.020    0.281    1.801    0.336
1435.096   -3.876    0.253    1.855    0.312
1435.913   -4.012    0.217    1.708    0.306
1436.370   -4.066    0.239    1.792    0.325
1437.650   -4.025    0.226    1.664    0.318
1438.902   -3.999    0.252    1.805    0.334
1440.160   -3.845    0.294    1.322    0.293
1441.424   -3.872    0.227    1.406    0.321
1441.612   -3.791    0.166    1.635    0.212
1442.647   -3.662    0.269    1.615    0.304
1443.902   -3.905    0.324    1.717    0.308
1444.441   -4.309    0.168    1.481    0.237
1445.142   -3.872    0.348    1.666    0.314
1446.998   -4.336    0.195    1.444    0.307
1447.277   -4.245    0.158    1.496    0.218
1449.453   -4.218    0.203    1.453    0.308
1450.107   -3.445    0.113    1.326    0.212
1451.885   -4.155    0.185    1.418    0.275
1452.925   -3.431    0.107    1.112    0.218
1454.281   -3.646    0.229    1.707    0.278
1455.738   -3.790    0.170    1.489    0.210
1456.679   -3.805    0.246    1.468    0.225
1458.546   -3.264    0.116    1.253    0.200
1459.047   -2.631    0.144    1.021    0.251
1461.348   -2.599    0.113    1.022    0.192
1461.393   -2.976    0.195    1.423    0.211
1463.721   -2.992    0.202    1.464    0.215
1464.138   -2.646    0.114    0.923    0.200
1466.034   -2.721    0.159    0.862    0.277
1466.923   -2.634    0.118    0.975    0.200
1468.323   -2.649    0.152    0.860    0.263
1469.715   -2.651    0.117    0.907    0.195
1470.590   -2.703    0.160    0.852    0.272
1472.413   -2.527    0.129    0.826    0.207
1472.840   -2.672    0.159    0.751    0.252
1475.062   -3.094    0.198    1.511    0.219
1475.253   -2.501    0.132    1.095    0.194
1477.280   -3.005    0.195    1.469    0.221
1477.998   -2.459    0.141    1.162    0.199
1479.463   -2.122    0.184    1.184    0.284
1480.750   -2.052    0.144    1.156    0.198
1481.631   -2.112    0.191    1.185    0.281
1483.491   -2.080    0.149    1.175    0.203
1483.782   -2.153    0.205    1.183    0.294
1485.906   -2.152    0.206    1.084    0.308
1488.026   -2.360    0.215    0.818    0.315
1488.959   -2.205    0.149    0.732    0.217
1490.111   -2.328    0.206    0.783    0.309
1491.685   -2.251    0.155    0.835    0.215
1492.188   -2.328    0.210    0.847    0.299
1494.236   -2.316    0.224    0.834    0.317
1494.400   -2.231    0.164    0.854    0.232
1496.282   -2.370    0.227    0.814    0.324
1497.109   -1.873    0.165    0.828    0.231
1498.293   -2.103    0.228    0.892    0.335
1499.814   -1.905    0.167    0.747    0.233
1500.290   -2.135    0.266    0.871    0.363
1502.277   -1.999    0.255    0.888    0.373
1502.515   -1.825    0.182    0.915    0.257
1504.231   -2.041    0.263    0.715    0.369
1505.141   -1.835    0.184    0.793    0.257
1506.188   -1.940    0.253    0.861    0.411
1507.882   -1.865    0.173    0.739    0.240
1508.112   -2.013    0.262    0.746    0.398
1510.014   -1.953    0.252    0.778    0.427
1510.549   -1.941    0.179    0.667    0.249
1511.921   -2.101    0.279    0.582    0.413
1513.217   -1.970    0.193    0.242    0.251
1513.887   -2.176    0.270    0.307    0.355
1515.875   -1.573    0.193    0.858    0.245
1515.918   -1.696    0.237    0.885    0.345
1518.015   -1.703    0.236    0.920    0.331
1518.528   -1.527    0.194    0.810    0.245
1520.171   -1.693    0.236    0.760    0.331
1521.176   -1.616    0.194    0.638    0.241
1522.360   -1.756    0.241    0.459    0.349
1523.814   -1.542    0.202    0.617    0.258
1524.553   -1.697    0.240    0.612    0.332
1526.724   -1.714    0.243    0.246    0.346
1528.843   -1.654    0.243    0.341    0.342
1529.070   -1.491    0.200    0.535    0.247
1530.891   -1.662    0.241    0.479    0.337
1531.681   -1.414    0.203    0.576    0.250
1532.857   -1.595    0.237    0.462    0.325
1534.307   -1.293    0.206    0.501    0.234
1534.705   -1.467    0.242    0.681    0.295
1536.452   -1.427    0.244    0.497    0.290
1536.843   -1.282    0.207    0.567    0.224
1538.069   -1.404    0.248    0.474    0.312
1539.502   -1.245    0.203    0.457    0.231
1539.911   -1.414    0.249    0.353    0.298
1542.078   -1.244    0.193    0.723    0.202
1544.662   -0.999    0.273    0.600    0.318
1547.235   -1.018    0.235    0.466    0.233
1549.804   -0.969    0.235    0.366    0.236
1552.363   -1.012    0.228    0.740    0.175
1554.912   -0.892    0.207    0.707    0.156
1557.462   -0.933    0.208    0.735    0.154
1559.996   -0.916    0.204    0.723    0.147
1562.532   -0.959    0.195    0.803    0.131
1565.004   -0.904    0.189    0.664    0.137
1567.574   -0.977    0.179    0.731    0.123
1570.074   -0.916    0.205    0.414    0.138
1573.823   -1.084    0.200    0.498    0.141
1577.556   -1.115    0.167    0.506    0.110
1580.035   -1.100    0.154    0.560    0.107
1582.509   -1.206    0.154    0.640    0.111
1584.973   -1.145    0.153    0.595    0.110
1587.428   -1.150    0.140    0.667    0.106
1589.891   -0.764    0.166    0.748    0.119
1592.273   -1.187    0.155    0.601    0.116
1594.764   -1.081    0.143    0.530    0.109
1597.186   -1.027    0.131    0.528    0.112
1599.605   -1.017    0.130    0.526    0.109
1602.020   -0.990    0.120    0.566    0.104
1604.425   -1.010    0.110    0.599    0.099
1606.821   -0.562    0.159    0.667    0.136
1609.213   -0.574    0.158    0.640    0.134
1611.596   -0.223    0.134    0.765    0.170
1613.970   -0.187    0.149    0.641    0.147
1616.346   -0.082    0.144    0.734    0.139
1618.654   -0.177    0.156    0.707    0.144
1621.058   -0.123    0.157    0.709    0.145
1623.395   -0.143    0.126    0.824    0.122
1625.734   -0.206    0.114    0.664    0.108
1628.064   -0.175    0.120    0.718    0.108
1630.385   -0.037    0.111    0.702    0.105
1632.702   -0.065    0.110    0.637    0.140
1635.011    0.022    0.114    0.813    0.140
1637.311    0.006    0.116    0.581    0.152
1639.601   -0.092    0.107    0.488    0.089
1641.894    0.168    0.117    0.395    0.080
1644.121    0.211    0.122    0.482    0.086
1646.442    0.148    0.123    0.528    0.085
1648.692    0.261    0.112    0.455    0.088
1650.950    0.306    0.109    0.505    0.089
1653.193    0.220    0.128    0.521    0.101
1655.433    0.188    0.126    0.585    0.092
1657.665    0.389    0.147    0.467    0.089
1659.888    0.328    0.148    0.492    0.088
1662.102    0.291    0.159    0.531    0.091
1664.308    0.379    0.153    0.513    0.087
1666.517    0.255    0.125    0.567    0.083
1668.660    0.279    0.125    0.560    0.084
1670.891    0.299    0.119    0.551    0.088
1673.063    0.231    0.122    0.564    0.086
1675.232    0.313    0.179    0.663    0.083
1677.392   -0.044    0.205    0.714    0.077
1679.545   -0.034    0.220    0.725    0.076
1681.694   -0.178    0.158    0.729    0.062
1683.829   -0.415    0.122    0.670    0.063
1685.957   -0.375    0.121    0.677    0.062
1688.087   -0.411    0.123    0.642    0.062
1690.159   -0.178    0.154    0.593    0.060
1692.306   -0.290    0.131    0.550    0.065
1694.400   -0.301    0.128    0.536    0.065
1696.492   -0.118    0.137    0.501    0.073
1698.576   -0.173    0.143    0.487    0.071
1700.646   -0.345    0.139    0.447    0.074
1702.714   -0.311    0.139    0.430    0.073
1704.773   -0.317    0.140    0.395    0.076
1706.825   -0.358    0.132    0.388    0.074
1708.874   -0.208    0.165    0.558    0.073
1710.872   -0.190    0.165    0.542    0.073
1712.938   -0.205    0.151    0.529    0.072
1714.953   -0.174    0.147    0.519    0.072
1716.965    0.245    0.129    0.316    0.114
1718.969    0.076    0.132    0.355    0.110
1724.930    0.315    0.123    0.234    0.097
1726.904    0.265    0.127    0.260    0.095
1730.827    0.345    0.119    0.180    0.112
1735.678    0.538    0.115    0.177    0.117
1739.528    0.573    0.136    0.069    0.109
1745.241    1.088    0.211   -0.084    0.132
1749.001    1.108    0.194    0.007    0.133
1753.678    1.053    0.226    0.399    0.138
1759.212    1.167    0.185    0.192    0.133
1763.766    1.078    0.167    0.233    0.134
1767.385    1.037    0.161    0.135    0.128
1770.965    1.054    0.160    0.192    0.130
1774.511    1.059    0.174    0.488    0.134
1778.029    0.990    0.201    0.058    0.129
1781.509    0.890    0.166    0.402    0.122
1784.971    0.965    0.152    0.166    0.125
1790.094    1.017    0.159   -0.202    0.109
1793.471    1.044    0.150   -0.164    0.107
1796.806    0.973    0.149   -0.236    0.101
1800.129    1.142    0.158    0.185    0.138
1803.415    1.148    0.157    0.129    0.141
1806.669    0.915    0.140   -0.205    0.110
1809.896    0.874    0.170   -0.167    0.101
1813.082    0.858    0.145   -0.175    0.112
1816.251    1.065    0.151   -0.132    0.115
1819.390    1.120    0.154   -0.136    0.117
1822.497    1.038    0.149   -0.262    0.111
1825.562    0.973    0.159   -0.030    0.136
1828.623    0.981    0.161   -0.058    0.139
1831.643    0.992    0.158   -0.033    0.133
1834.637    1.013    0.159   -0.023    0.136
1838.336    1.152    0.198   -0.034    0.142
1841.997    1.111    0.189   -0.055    0.131
1844.898    1.162    0.183   -0.008    0.128
1847.754    1.168    0.182   -0.277    0.100
1852.035    1.164    0.191   -0.252    0.104
1854.976    1.111    0.189   -0.297    0.098
1858.008    1.113    0.187   -0.313    0.096
1861.147    1.098    0.186   -0.308    0.095
1864.365    1.143    0.190   -0.239    0.100
1869.276    1.228    0.222   -0.367    0.065
1872.541    1.177    0.176   -0.412    0.096
1875.750    1.238    0.176   -0.354    0.100
1878.864    1.253    0.170   -0.314    0.096
1887.394    1.257    0.197   -0.339    0.096
1889.902    1.391    0.201   -0.299    0.117
1894.385    1.003    0.169   -0.168    0.090
