   W                 E2+(pi0_p)
 (MeV)      Re       DRe      Im       DIm
1248.594    0.010    0.110    0.224    0.095
1249.466   -0.034    0.118    0.353    0.087
1251.274   -0.134    0.102    0.168    0.069
1251.896   -0.079    0.099    0.207    0.079
1253.095   -0.192    0.112    0.267    0.083
1254.883   -0.070    0.104    0.347    0.092
1255.085   -0.022    0.103    0.347    0.095
1256.684   -0.055    0.096    0.308    0.076
1258.437   -0.008    0.099    0.260    0.076
1258.482    0.048    0.098    0.365    0.081
1260.285    0.050    0.084    0.289    0.080
1261.691   -0.058    0.083    0.270    0.082
1262.026   -0.050    0.083    0.303    0.076
1263.861    0.005    0.121    0.198    0.141
1264.944   -0.179    0.119    0.059    0.101
1265.649    0.171    0.105    0.297    0.098
1267.412   -0.339    0.091   -0.067    0.071
1268.189   -0.140    0.087    0.062    0.085
1269.187   -0.125    0.106    0.126    0.090
1270.960   -0.260    0.102    0.051    0.086
1271.433   -0.165    0.085    0.113    0.070
1272.731   -0.185    0.084   -0.013    0.071
1274.477   -0.151    0.093    0.136    0.078
1274.661   -0.085    0.094    0.104    0.067
1276.250   -0.222    0.088    0.074    0.077
1278.006   -0.169    0.083   -0.100    0.071
1279.752   -0.095    0.081   -0.086    0.077
1281.108   -0.073    0.085   -0.012    0.074
1281.510    0.056    0.090    0.124    0.090
1283.215   -0.046    0.100   -0.029    0.085
1284.319   -0.081    0.077   -0.004    0.074
1284.991   -0.109    0.106    0.042    0.093
1286.720   -0.190    0.125    0.010    0.108
1287.522   -0.012    0.105    0.100    0.085
1288.447    0.020    0.090    0.152    0.095
1290.179    0.136    0.098    0.180    0.099
1290.724   -0.031    0.104    0.290    0.113
1291.902    0.084    0.175   -0.020    0.127
1293.614    0.115    0.173   -0.010    0.130
1293.846    0.416    0.140    0.401    0.166
1295.332    0.391    0.177    0.385    0.198
1297.041    0.159    0.087    0.150    0.094
1297.098    0.357    0.078    0.339    0.091
1298.754    0.099    0.081    0.182    0.093
1300.263    0.332    0.073    0.337    0.084
1300.450    0.105    0.079    0.167    0.090
1302.152    0.149    0.084    0.183    0.098
1303.434    0.228    0.073    0.300    0.082
1303.816   -0.106    0.070   -0.106    0.071
1305.542   -0.077    0.069   -0.001    0.079
1306.590   -0.190    0.069   -0.162    0.062
1307.222    0.005    0.053    0.131    0.082
1308.901   -0.045    0.055    0.044    0.082
1309.746   -0.200    0.077    0.143    0.077
1310.577   -0.017    0.110    0.232    0.098
1312.251   -0.043    0.104    0.240    0.095
1312.895   -0.210    0.072    0.150    0.077
1313.916   -0.144    0.077    0.187    0.077
1315.579   -0.091    0.077    0.255    0.071
1316.035   -0.238    0.068    0.157    0.079
1317.240   -0.008    0.188    0.215    0.185
1318.898    0.015    0.100    0.307    0.109
1320.548    0.048    0.107    0.235    0.103
1322.174    0.091    0.105    0.278    0.104
1323.847    0.110    0.106    0.267    0.106
1325.406    0.182    0.084    0.290    0.080
1325.477   -0.002    0.116    0.153    0.105
1327.118   -0.130    0.122    0.096    0.106
1328.531    0.191    0.085    0.312    0.078
1328.743   -0.088    0.127    0.107    0.106
1330.373   -0.009    0.125    0.174    0.100
1331.557    0.176    0.090    0.292    0.080
1331.987   -0.056    0.123    0.156    0.086
1333.606   -0.116    0.123    0.087    0.099
1334.732    0.006    0.091    0.100    0.071
1335.217   -0.275    0.095   -0.169    0.118
1336.825   -0.301    0.160   -0.159    0.192
1337.807   -0.015    0.146    0.078    0.149
1338.438   -0.226    0.132   -0.050    0.144
1340.000   -0.341    0.089   -0.058    0.094
1340.896   -0.220    0.068    0.014    0.074
1341.631   -0.282    0.121   -0.019    0.118
1343.211   -0.213    0.076   -0.030    0.094
1343.972    0.011    0.071    0.093    0.074
1344.809   -0.239    0.083   -0.012    0.087
1346.378   -0.261    0.085   -0.002    0.078
1347.040   -0.276    0.057   -0.064    0.076
1347.959   -0.218    0.078   -0.016    0.083
1349.531   -0.315    0.091   -0.131    0.089
1350.101   -0.313    0.133   -0.121    0.141
1351.095   -0.290    0.085   -0.077    0.088
1352.663   -0.316    0.125   -0.123    0.132
1353.156   -0.291    0.129   -0.106    0.140
1354.223   -0.296    0.088   -0.093    0.083
1355.767   -0.258    0.104   -0.075    0.112
1356.203   -0.162    0.072   -0.057    0.076
1357.296   -0.254    0.116   -0.089    0.122
1358.864   -0.260    0.108   -0.097    0.112
1359.244   -0.267    0.126    0.046    0.131
1360.410   -0.260    0.119    0.063    0.126
1361.954   -0.319    0.112    0.005    0.122
1362.285   -0.277    0.125    0.035    0.129
1363.469   -0.319    0.114    0.011    0.123
1364.996   -0.315    0.080   -0.006    0.089
1366.528    0.080    0.145    0.075    0.118
1368.030   -0.170    0.070    0.039    0.093
1368.264    0.002    0.115    0.062    0.098
1369.545    0.064    0.101    0.004    0.078
1371.065    0.012    0.168    0.092    0.134
1371.353    0.156    0.077    0.164    0.073
1372.556   -0.011    0.169    0.064    0.132
1374.032    0.031    0.170    0.066    0.137
1374.353   -0.164    0.083    0.034    0.115
1375.561    0.101    0.102   -0.027    0.073
1377.034    0.053    0.096   -0.021    0.076
1377.347    0.167    0.063    0.007    0.063
1378.518    0.039    0.093   -0.005    0.072
1379.994    0.004    0.058    0.186    0.056
1380.341    0.012    0.049    0.246    0.049
1381.483   -0.083    0.069    0.236    0.064
1382.928    0.114    0.103    0.095    0.089
1383.329   -0.157    0.045    0.286    0.052
1384.413   -0.038    0.057    0.203    0.056
1385.863   -0.029    0.054    0.202    0.052
1386.310   -0.155    0.044    0.282    0.051
1387.318   -0.148    0.058    0.252    0.062
1388.771   -0.143    0.059    0.265    0.064
1389.278   -0.160    0.043    0.284    0.050
1390.183   -0.175    0.057    0.244    0.067
1391.660   -0.034    0.053    0.196    0.052
1392.246   -0.153    0.042    0.264    0.052
1393.088    0.006    0.055    0.206    0.048
1394.522    0.150    0.082    0.115    0.090
1395.202   -0.034    0.051    0.272    0.046
1395.941    0.023    0.053    0.195    0.055
1397.359   -0.218    0.070    0.127    0.074
1398.158   -0.134    0.057    0.131    0.049
1398.788   -0.215    0.063    0.122    0.076
1400.189   -0.270    0.086    0.103    0.067
1401.107   -0.300    0.046    0.138    0.044
1401.589   -0.299    0.085    0.083    0.066
1403.001   -0.345    0.071    0.093    0.068
1404.371   -0.314    0.078    0.096    0.068
1405.787   -0.010    0.064    0.223    0.055
1407.168   -0.014    0.053    0.223    0.051
1408.548   -0.010    0.057    0.217    0.051
1409.892    0.057    0.050    0.113    0.049
1409.919    0.047    0.082    0.154    0.062
1411.296    0.023    0.086    0.143    0.059
1412.658    0.046    0.085    0.154    0.055
1412.811    0.063    0.046    0.115    0.045
1414.019    0.058    0.085    0.158    0.053
1415.379    0.074    0.088    0.208    0.051
1416.730    0.064    0.089    0.217    0.051
1418.048    0.048    0.093    0.222    0.051
1418.623    0.060    0.049    0.206    0.041
1419.417    0.052    0.094    0.219    0.050
1420.745   -0.057    0.070    0.307    0.051
1421.517    0.013    0.057    0.049    0.050
1422.078   -0.036    0.128    0.080    0.042
1423.397    0.107    0.106    0.033    0.053
1424.722    0.130    0.101    0.014    0.051
1426.038    0.094    0.107    0.020    0.049
1427.294    0.092    0.062    0.039    0.044
1427.347    0.224    0.081    0.037    0.060
1428.654    0.281    0.081    0.113    0.062
1429.961    0.216    0.093    0.082    0.061
1430.171    0.254    0.051    0.132    0.042
1431.226    0.242    0.091    0.067    0.067
1432.537    0.256    0.094    0.046    0.068
1433.035    0.262    0.053    0.113    0.045
1433.814    0.257    0.087    0.089    0.066
1435.096    0.298    0.098    0.061    0.066
1435.913    0.280    0.063    0.130    0.052
1436.370    0.200    0.081    0.078    0.060
1437.650    0.224    0.073    0.090    0.060
1438.902    0.188    0.087    0.058    0.061
1440.160    0.140    0.074    0.288    0.050
1441.424    0.148    0.074    0.289    0.054
1441.612    0.225    0.060    0.237    0.041
1442.647    0.234    0.084    0.160    0.064
1443.902    0.058    0.078    0.207    0.048
1444.441   -0.002    0.048    0.306    0.040
1445.142    0.052    0.079    0.208    0.056
1446.998    0.031    0.056    0.302    0.037
1447.277   -0.015    0.048    0.307    0.035
1449.453    0.064    0.062    0.302    0.032
1450.107   -0.153    0.028   -0.117    0.039
1451.885    0.088    0.062    0.283    0.033
1452.925   -0.141    0.027   -0.096    0.037
1454.281    0.079    0.070    0.172    0.039
1455.738    0.100    0.046    0.232    0.031
1456.679    0.128    0.054    0.232    0.036
1458.546   -0.185    0.023   -0.055    0.030
1459.047   -0.075    0.027    0.054    0.031
1461.348   -0.109    0.020    0.059    0.029
1461.393    0.105    0.049    0.239    0.034
1463.721    0.149    0.049    0.239    0.038
1464.138   -0.101    0.021    0.081    0.028
1466.034   -0.080    0.027    0.080    0.030
1466.923   -0.094    0.021    0.098    0.028
1468.323   -0.070    0.029    0.084    0.029
1469.715   -0.073    0.022    0.099    0.027
1470.590   -0.056    0.030    0.088    0.028
1472.413   -0.126    0.022    0.109    0.030
1472.840   -0.063    0.030    0.079    0.028
1475.062    0.094    0.045    0.245    0.031
1475.253   -0.088    0.021    0.063    0.029
1477.280    0.107    0.047    0.256    0.031
1477.998   -0.094    0.021    0.082    0.029
1479.463   -0.048    0.031    0.055    0.025
1480.750   -0.060    0.023    0.077    0.022
1481.631   -0.041    0.032    0.069    0.026
1483.491   -0.062    0.024    0.086    0.023
1483.782   -0.034    0.033    0.074    0.026
1485.906   -0.058    0.035    0.081    0.027
1488.026   -0.068    0.036    0.103    0.025
1488.959   -0.073    0.024    0.121    0.023
1490.111   -0.049    0.035    0.105    0.025
1491.685   -0.078    0.024    0.132    0.023
1492.188   -0.062    0.034    0.114    0.025
1494.236   -0.074    0.035    0.114    0.025
1494.400   -0.082    0.024    0.140    0.023
1496.282   -0.072    0.035    0.117    0.025
1497.109   -0.072    0.025    0.123    0.024
1498.293   -0.027    0.034    0.099    0.027
1499.814   -0.076    0.024    0.123    0.024
1500.290   -0.022    0.039    0.098    0.027
1502.277   -0.039    0.041    0.108    0.029
1502.515   -0.053    0.027    0.118    0.025
1504.231   -0.007    0.036    0.099    0.027
1505.141   -0.065    0.026    0.120    0.026
1506.188   -0.039    0.048    0.112    0.032
1507.882   -0.064    0.025    0.119    0.025
1508.112   -0.033    0.044    0.109    0.029
1510.014   -0.048    0.049    0.117    0.033
1510.549   -0.055    0.025    0.114    0.025
1511.921   -0.040    0.044    0.114    0.029
1513.217   -0.089    0.022    0.132    0.024
1513.887   -0.086    0.041    0.113    0.025
1515.875   -0.060    0.028    0.135    0.024
1515.918   -0.052    0.040    0.120    0.027
1518.015   -0.056    0.045    0.139    0.027
1518.528   -0.050    0.028    0.130    0.023
1520.171   -0.060    0.041    0.134    0.027
1521.176   -0.062    0.027    0.141    0.023
1522.360   -0.057    0.035    0.118    0.026
1523.814   -0.058    0.028    0.134    0.024
1524.553   -0.068    0.040    0.132    0.027
1526.724   -0.054    0.035    0.111    0.026
1528.843   -0.056    0.035    0.112    0.026
1529.070   -0.060    0.027    0.132    0.024
1530.891   -0.069    0.043    0.125    0.028
1531.681   -0.049    0.028    0.129    0.023
1532.857   -0.061    0.041    0.125    0.027
1534.307   -0.055    0.028    0.078    0.025
1534.705   -0.041    0.045    0.075    0.028
1536.452   -0.056    0.044    0.075    0.028
1536.843   -0.046    0.030    0.079    0.024
1538.069   -0.063    0.043    0.073    0.029
1539.502   -0.057    0.030    0.084    0.024
1539.911   -0.069    0.043    0.077    0.029
1542.078   -0.013    0.030    0.069    0.024
1544.662   -0.046    0.048    0.177    0.029
1547.235   -0.071    0.035    0.184    0.028
1549.804   -0.068    0.033    0.169    0.028
1552.363   -0.024    0.027    0.184    0.030
1554.912   -0.081    0.026    0.138    0.033
1557.462   -0.094    0.025    0.150    0.033
1559.996   -0.087    0.025    0.144    0.033
1562.532   -0.082    0.025    0.141    0.033
1565.004   -0.093    0.024    0.131    0.035
1567.574   -0.099    0.024    0.141    0.035
1570.074   -0.103    0.024    0.174    0.030
1573.823   -0.102    0.025    0.176    0.039
1577.556   -0.097    0.022    0.141    0.036
1580.035   -0.078    0.021    0.099    0.037
1582.509   -0.106    0.021    0.122    0.035
1584.973   -0.098    0.021    0.109    0.036
1587.428   -0.094    0.020    0.085    0.034
1589.891   -0.083    0.031    0.039    0.027
1592.273   -0.116    0.022    0.082    0.036
1594.764   -0.155    0.023    0.108    0.036
1597.186   -0.129    0.025    0.078    0.032
1599.605   -0.139    0.025    0.092    0.033
1602.020   -0.140    0.023    0.089    0.031
1604.425   -0.152    0.021    0.100    0.030
1606.821   -0.148    0.031    0.093    0.028
1609.213   -0.148    0.031    0.089    0.029
1611.596   -0.101    0.034    0.042    0.022
1613.970   -0.084    0.030    0.019    0.023
1616.346   -0.078    0.030    0.021    0.022
1618.654   -0.095    0.031    0.039    0.026
1621.058   -0.083    0.032    0.036    0.024
1623.395   -0.096    0.033    0.038    0.024
1625.734   -0.085    0.033    0.031    0.025
1628.064   -0.077    0.032    0.042    0.025
1630.385   -0.042    0.032   -0.029    0.021
1632.702   -0.033    0.031   -0.010    0.024
1635.011   -0.060    0.032    0.002    0.024
1637.311   -0.009    0.033   -0.025    0.025
1639.601    0.034    0.029   -0.059    0.019
1641.894   -0.038    0.031    0.008    0.017
1644.121   -0.064    0.037    0.029    0.017
1646.442   -0.075    0.036    0.045    0.017
1648.692   -0.030    0.032   -0.012    0.018
1650.950   -0.012    0.032    0.011    0.019
1653.193   -0.046    0.035    0.008    0.019
1655.433   -0.052    0.036    0.025    0.018
1657.665   -0.082    0.051    0.046    0.016
1659.888   -0.054    0.046    0.051    0.016
1662.102   -0.047    0.045    0.070    0.017
1664.308   -0.046    0.050    0.077    0.017
1666.517   -0.052    0.035    0.050    0.018
1668.660   -0.051    0.035    0.052    0.018
1670.891   -0.003    0.034    0.067    0.018
1673.063   -0.008    0.035    0.074    0.018
1675.232   -0.164    0.047    0.072    0.022
1677.392   -0.157    0.044    0.095    0.019
1679.545   -0.161    0.045    0.107    0.019
1681.694   -0.179    0.033    0.093    0.019
1683.829   -0.182    0.030    0.060    0.020
1685.957   -0.178    0.029    0.062    0.020
1688.087   -0.179    0.029    0.063    0.020
1690.159   -0.066    0.033    0.087    0.020
1692.306   -0.176    0.033    0.032    0.023
1694.400   -0.178    0.033    0.039    0.023
1696.492   -0.133    0.040    0.063    0.025
1698.576   -0.146    0.041    0.058    0.026
1700.646   -0.163    0.040    0.082    0.028
1702.714   -0.151    0.039    0.082    0.027
1704.773   -0.152    0.039    0.078    0.028
1706.825   -0.160    0.037    0.080    0.029
1708.874   -0.103    0.034    0.084    0.023
1710.872   -0.108    0.034    0.097    0.022
1712.938   -0.113    0.034    0.104    0.021
1714.953   -0.115    0.033    0.108    0.022
1716.965   -0.224    0.036    0.084    0.031
1718.969   -0.200    0.034    0.075    0.033
1724.930   -0.202    0.031    0.043    0.034
1726.904   -0.195    0.031    0.036    0.034
1730.827   -0.142    0.033    0.110    0.025
1735.678   -0.127    0.033    0.109    0.029
1739.528   -0.126    0.027    0.078    0.033
1745.241   -0.153    0.032    0.009    0.031
1749.001   -0.154    0.033   -0.012    0.033
1753.678   -0.248    0.030   -0.092    0.030
1759.212   -0.111    0.029   -0.068    0.031
1763.766   -0.060    0.028   -0.052    0.031
1767.385   -0.050    0.029   -0.040    0.029
1770.965   -0.046    0.028   -0.055    0.029
1774.511   -0.073    0.029   -0.041    0.033
1778.029    0.045    0.037   -0.097    0.057
1781.509   -0.127    0.030   -0.050    0.039
1784.971   -0.085    0.031   -0.021    0.033
1790.094    0.031    0.027    0.037    0.032
1793.471    0.042    0.027    0.068    0.032
1796.806    0.038    0.029    0.064    0.029
1800.129   -0.027    0.033   -0.001    0.035
1803.415   -0.013    0.033   -0.012    0.035
1806.669    0.089    0.035    0.066    0.032
1809.896    0.092    0.036    0.037    0.034
1813.082    0.080    0.037    0.029    0.034
1816.251    0.079    0.041    0.032    0.038
1819.390    0.096    0.052    0.018    0.039
1822.497    0.134    0.035    0.042    0.035
1825.562    0.105    0.035   -0.102    0.058
1828.623    0.121    0.038   -0.103    0.058
1831.643    0.116    0.036   -0.096    0.057
1834.637    0.127    0.037   -0.107    0.055
1838.336   -0.068    0.059   -0.086    0.074
1841.997   -0.064    0.053   -0.080    0.065
1844.898   -0.067    0.058   -0.059    0.062
1847.754   -0.047    0.035    0.025    0.026
1852.035   -0.049    0.036    0.028    0.030
1854.976   -0.031    0.037    0.034    0.033
1858.008   -0.029    0.037    0.028    0.032
1861.147   -0.023    0.037    0.017    0.035
1864.365   -0.014    0.037    0.021    0.041
1869.276    0.064    0.048    0.000    0.021
1872.541    0.060    0.036    0.003    0.026
1875.750    0.067    0.040    0.006    0.025
1878.864    0.043    0.040    0.046    0.023
1887.394    0.015    0.034    0.013    0.033
1889.902    0.040    0.036    0.025    0.038
1894.385    0.052    0.041   -0.090    0.033
