   W                 M3-(pi0_p)
 (MeV)      Re       DRe      Im       DIm
1238.696   -0.063    0.113   -0.274    0.066
1240.301    0.362    0.099    0.297    0.051
1242.009   -0.186    0.128    0.164    0.066
1242.183    0.247    0.104    0.150    0.058
1244.002    0.494    0.158   -0.017    0.060
1245.306    0.083    0.128   -0.351    0.074
1245.826    0.303    0.139    0.060    0.064
1247.647   -0.335    0.090   -0.117    0.058
1248.594    0.145    0.105   -0.428    0.079
1249.466    0.273    0.131   -0.022    0.068
1251.274    0.412    0.100    0.047    0.060
1251.896    0.245    0.121   -0.191    0.079
1253.095    0.331    0.093    0.179    0.063
1254.883    0.335    0.109    0.017    0.068
1255.085    0.187    0.121   -0.102    0.085
1256.684    0.331    0.103   -0.029    0.065
1258.437    0.301    0.122   -0.200    0.079
1258.482    0.429    0.105    0.058    0.061
1260.285    0.405    0.087    0.098    0.062
1261.691    0.351    0.108   -0.098    0.075
1262.026    0.414    0.083    0.144    0.061
1263.861    0.256    0.100    0.420    0.127
1264.944    0.318    0.133   -0.126    0.079
1265.649    0.241    0.079    0.426    0.068
1267.412    0.389    0.083    0.007    0.064
1268.189    0.150    0.116   -0.271    0.096
1269.187    0.293    0.105    0.162    0.073
1270.960    0.308    0.087    0.222    0.067
1271.433    0.282    0.109   -0.348    0.091
1272.731    0.125    0.093   -0.255    0.087
1274.477    0.192    0.088    0.175    0.066
1274.661    0.225    0.112   -0.066    0.088
1276.250    0.316    0.089    0.192    0.065
1278.006    0.386    0.101    0.233    0.075
1279.752    0.010    0.093   -0.129    0.106
1281.108    0.260    0.101   -0.075    0.080
1281.510    0.217    0.092    0.260    0.068
1283.215    0.318    0.132    0.088    0.097
1284.319    0.329    0.096   -0.043    0.073
1284.991    0.251    0.093    0.173    0.071
1286.720    0.175    0.107    0.089    0.090
1287.522   -0.073    0.078    0.160    0.077
1288.447    0.119    0.089    0.248    0.077
1290.179    0.066    0.093    0.185    0.082
1290.724   -0.214    0.077    0.248    0.082
1291.902    0.141    0.087    0.296    0.086
1293.614    0.097    0.088    0.262    0.089
1293.846    0.131    0.113    0.299    0.097
1295.332    0.178    0.119    0.239    0.105
1297.041   -0.121    0.089    0.067    0.078
1297.098   -0.231    0.056    0.221    0.056
1298.754   -0.075    0.085    0.050    0.082
1300.263   -0.203    0.054    0.226    0.055
1300.450   -0.045    0.086    0.069    0.080
1302.152   -0.133    0.073    0.099    0.078
1303.434    0.131    0.066    0.382    0.051
1303.816    0.084    0.068    0.051    0.073
1305.542    0.149    0.066    0.068    0.079
1306.590    0.034    0.040   -0.219    0.068
1307.222    0.196    0.058    0.096    0.080
1308.901    0.173    0.060   -0.003    0.077
1309.746    0.124    0.056   -0.323    0.085
1310.577    0.123    0.110    0.192    0.092
1312.251    0.115    0.108    0.155    0.093
1312.895    0.120    0.055   -0.292    0.083
1313.916    0.214    0.086   -0.146    0.096
1315.579    0.268    0.091   -0.125    0.096
1316.035    0.094    0.054   -0.241    0.081
1317.240   -0.169    0.187    0.299    0.142
1318.898   -0.155    0.093    0.194    0.085
1320.548   -0.003    0.107    0.236    0.078
1322.174   -0.056    0.100    0.176    0.074
1323.847   -0.100    0.097    0.204    0.073
1325.406   -0.162    0.068    0.250    0.072
1325.477   -0.126    0.103    0.223    0.090
1327.118   -0.166    0.092    0.090    0.094
1328.531   -0.133    0.071    0.258    0.072
1328.743   -0.114    0.095    0.101    0.089
1330.373   -0.101    0.110    0.232    0.088
1331.557   -0.055    0.082    0.269    0.072
1331.987   -0.014    0.108    0.230    0.081
1333.606   -0.129    0.096    0.131    0.090
1334.732    0.312    0.094    0.184    0.063
1335.217   -0.212    0.093   -0.132    0.102
1336.825   -0.242    0.139   -0.172    0.190
1337.807    0.363    0.169    0.160    0.110
1338.438   -0.106    0.119   -0.238    0.180
1340.000   -0.044    0.101   -0.346    0.103
1340.896    0.082    0.061   -0.333    0.079
1341.631    0.025    0.161   -0.303    0.161
1343.211   -0.021    0.088   -0.180    0.107
1343.972   -0.093    0.057    0.150    0.064
1344.809    0.011    0.090   -0.251    0.101
1346.378    0.108    0.098   -0.280    0.091
1347.040   -0.002    0.058   -0.208    0.072
1347.959    0.033    0.082   -0.228    0.097
1349.531    0.108    0.117   -0.361    0.089
1350.101    0.203    0.185   -0.426    0.135
1351.095    0.133    0.102   -0.352    0.092
1352.663    0.110    0.227   -0.359    0.140
1353.156    0.198    0.200   -0.411    0.141
1354.223    0.156    0.106   -0.332    0.084
1355.767    0.116    0.153   -0.365    0.142
1356.203    0.092    0.065   -0.388    0.079
1357.296    0.063    0.184   -0.349    0.163
1358.864    0.129    0.179   -0.353    0.150
1359.244    0.291    0.158   -0.490    0.145
1360.410    0.494    0.152   -0.558    0.146
1361.954    0.244    0.187   -0.413    0.170
1362.285    0.251    0.164   -0.460    0.149
1363.469    0.278    0.203   -0.435    0.170
1364.996    0.308    0.117   -0.417    0.105
1366.528   -0.040    0.113    0.050    0.091
1368.030    0.109    0.072   -0.273    0.087
1368.264    0.011    0.094    0.028    0.077
1369.545   -0.009    0.098    0.084    0.095
1371.065    0.028    0.108   -0.011    0.095
1371.353   -0.057    0.049    0.057    0.052
1372.556    0.036    0.121   -0.009    0.102
1374.032   -0.002    0.107    0.004    0.094
1374.353    0.063    0.058   -0.275    0.093
1375.561   -0.054    0.090    0.019    0.073
1377.034    0.021    0.102    0.006    0.082
1377.347   -0.015    0.047    0.034    0.048
1378.518    0.041    0.099   -0.007    0.077
1379.994    0.204    0.085   -0.153    0.082
1380.341    0.295    0.058   -0.013    0.038
1381.483    0.137    0.079   -0.377    0.103
1382.928    0.119    0.070    0.047    0.054
1383.329    0.164    0.054   -0.325    0.061
1384.413    0.095    0.065   -0.141    0.062
1385.863    0.112    0.068   -0.145    0.063
1386.310    0.132    0.054   -0.294    0.060
1387.318    0.217    0.079   -0.262    0.085
1388.771    0.180    0.079   -0.294    0.084
1389.278    0.161    0.052   -0.343    0.060
1390.183    0.308    0.093   -0.337    0.109
1391.660    0.112    0.066   -0.128    0.064
1392.246    0.125    0.052   -0.379    0.066
1393.088    0.163    0.072   -0.162    0.064
1394.522    0.156    0.058    0.100    0.048
1395.202    0.331    0.047   -0.053    0.039
1395.941    0.118    0.062   -0.132    0.061
1397.359    0.190    0.089   -0.202    0.101
1398.158    0.200    0.059   -0.102    0.037
1398.788    0.197    0.091   -0.232    0.098
1400.189    0.132    0.084   -0.035    0.086
1401.107    0.146    0.053   -0.136    0.046
1401.589    0.135    0.084   -0.113    0.106
1403.001    0.135    0.078   -0.162    0.108
1404.371    0.145    0.073   -0.049    0.084
1405.787    0.029    0.064   -0.089    0.058
1407.168    0.035    0.052   -0.108    0.052
1408.548    0.031    0.054   -0.097    0.053
1409.892   -0.017    0.038   -0.181    0.041
1409.919    0.015    0.063   -0.199    0.056
1411.296    0.029    0.056   -0.238    0.058
1412.658   -0.003    0.059   -0.177    0.053
1412.811   -0.031    0.037   -0.180    0.039
1414.019    0.006    0.051   -0.206    0.053
1415.379    0.003    0.049   -0.171    0.055
1416.730   -0.011    0.049   -0.181    0.054
1418.048   -0.017    0.049   -0.204    0.051
1418.623   -0.053    0.036   -0.155    0.038
1419.417   -0.010    0.048   -0.202    0.052
1420.745    0.123    0.059   -0.143    0.070
1421.517    0.214    0.050   -0.040    0.037
1422.078    0.181    0.059    0.047    0.044
1423.397    0.167    0.051    0.075    0.047
1424.722    0.140    0.055    0.044    0.044
1426.038    0.154    0.056    0.022    0.048
1427.294    0.201    0.045   -0.050    0.038
1427.347    0.148    0.044   -0.123    0.068
1428.654    0.143    0.058   -0.050    0.070
1429.961    0.154    0.050   -0.160    0.071
1430.171    0.157    0.041   -0.067    0.039
1431.226    0.141    0.052   -0.118    0.086
1432.537    0.129    0.051   -0.112    0.084
1433.035    0.166    0.043   -0.073    0.044
1433.814    0.151    0.059   -0.091    0.081
1435.096    0.143    0.050   -0.139    0.068
1435.913    0.171    0.052   -0.064    0.050
1436.370    0.178    0.056   -0.090    0.064
1437.650    0.191    0.057   -0.058    0.056
1438.902    0.164    0.053   -0.097    0.065
1440.160    0.393    0.121   -0.163    0.122
1441.424    0.348    0.088   -0.125    0.072
1441.612    0.198    0.042   -0.043    0.036
1442.647    0.179    0.054   -0.058    0.068
1443.902    0.084    0.050    0.012    0.048
1444.441    0.354    0.048    0.048    0.039
1445.142    0.086    0.055    0.020    0.051
1446.998    0.258    0.048    0.036    0.040
1447.277    0.281    0.058    0.025    0.031
1449.453    0.145    0.059   -0.013    0.037
1450.107   -0.160    0.039   -0.018    0.045
1451.885    0.157    0.050   -0.019    0.035
1452.925   -0.196    0.044    0.007    0.048
1454.281    0.038    0.042   -0.028    0.036
1455.738    0.318    0.039   -0.037    0.031
1456.679    0.300    0.049   -0.047    0.046
1458.546   -0.074    0.041    0.015    0.039
1459.047    0.017    0.060   -0.034    0.058
1461.348    0.031    0.045   -0.008    0.042
1461.393    0.420    0.039   -0.110    0.043
1463.721    0.426    0.040   -0.087    0.042
1464.138    0.020    0.047   -0.009    0.043
1466.034    0.007    0.071   -0.044    0.060
1466.923    0.047    0.049   -0.029    0.044
1468.323    0.014    0.063   -0.030    0.059
1469.715    0.026    0.049    0.004    0.043
1470.590    0.023    0.068   -0.035    0.060
1472.413    0.005    0.052    0.044    0.046
1472.840   -0.054    0.066    0.012    0.060
1475.062    0.453    0.040   -0.051    0.039
1475.253    0.024    0.051    0.062    0.043
1477.280    0.473    0.040   -0.087    0.040
1477.998    0.058    0.053    0.036    0.044
1479.463    0.004    0.058   -0.025    0.057
1480.750    0.021    0.043    0.024    0.038
1481.631    0.028    0.062   -0.009    0.057
1483.491    0.039    0.045    0.017    0.039
1483.782    0.034    0.071   -0.031    0.057
1485.906    0.039    0.068   -0.030    0.062
1488.026   -0.030    0.074   -0.017    0.061
1488.959    0.002    0.049    0.053    0.042
1490.111   -0.027    0.072    0.005    0.060
1491.685    0.001    0.052    0.020    0.041
1492.188   -0.013    0.074   -0.014    0.055
1494.236   -0.038    0.079   -0.022    0.057
1494.400   -0.012    0.055    0.026    0.043
1496.282   -0.033    0.083   -0.018    0.057
1497.109    0.061    0.049    0.076    0.042
1498.293    0.016    0.080    0.030    0.053
1499.814    0.060    0.050    0.084    0.042
1500.290    0.033    0.099   -0.000    0.053
1502.277    0.073    0.090    0.014    0.059
1502.515    0.104    0.054    0.061    0.044
1504.231    0.021    0.099   -0.008    0.053
1505.141    0.097    0.055    0.077    0.045
1506.188    0.100    0.095   -0.002    0.064
1507.882    0.094    0.053    0.074    0.042
1508.112    0.075    0.102    0.006    0.055
1510.014    0.109    0.096    0.007    0.066
1510.549    0.083    0.056    0.078    0.042
1511.921    0.061    0.112    0.009    0.052
1513.217    0.009    0.057    0.130    0.043
1513.887   -0.005    0.090    0.039    0.053
1515.875    0.176    0.053    0.017    0.041
1515.918    0.172    0.074   -0.036    0.052
1518.015    0.217    0.072   -0.070    0.049
1518.528    0.192    0.055    0.023    0.040
1520.171    0.175    0.072   -0.053    0.049
1521.176    0.163    0.055    0.002    0.040
1522.360    0.095    0.084   -0.013    0.050
1523.814    0.172    0.057    0.024    0.042
1524.553    0.181    0.074   -0.046    0.049
1526.724    0.108    0.085   -0.026    0.050
1528.843    0.140    0.081   -0.011    0.052
1529.070    0.202    0.054    0.008    0.043
1530.891    0.210    0.076   -0.051    0.050
1531.681    0.232    0.056    0.008    0.042
1532.857    0.209    0.072   -0.053    0.049
1534.307    0.242    0.053    0.081    0.041
1534.705    0.297    0.068    0.028    0.045
1536.452    0.290    0.067    0.028    0.047
1536.843    0.279    0.052    0.074    0.040
1538.069    0.254    0.075    0.046    0.047
1539.502    0.259    0.054    0.079    0.039
1539.911    0.282    0.073    0.041    0.049
1542.078    0.335    0.055    0.087    0.037
1544.662    0.331    0.079    0.083    0.046
1547.235    0.310    0.053    0.074    0.040
1549.804    0.295    0.054    0.085    0.042
1552.363    0.457    0.040    0.163    0.038
1554.912    0.450    0.040    0.152    0.042
1557.462    0.463    0.039    0.145    0.041
1559.996    0.479    0.038    0.148    0.042
1562.532    0.511    0.036    0.152    0.042
1565.004    0.470    0.037    0.147    0.041
1567.574    0.511    0.035    0.139    0.040
1570.074    0.442    0.034    0.171    0.038
1573.823    0.495    0.041    0.173    0.046
1577.556    0.528    0.031    0.188    0.045
1580.035    0.565    0.029    0.193    0.049
1582.509    0.571    0.029    0.185    0.050
1584.973    0.574    0.029    0.196    0.051
1587.428    0.613    0.025    0.192    0.051
1589.891    0.594    0.038    0.245    0.047
1592.273    0.623    0.030    0.293    0.048
1594.764    0.606    0.030    0.314    0.048
1597.186    0.629    0.031    0.317    0.052
1599.605    0.620    0.031    0.332    0.050
1602.020    0.638    0.029    0.338    0.049
1604.425    0.637    0.027    0.337    0.045
1606.821    0.689    0.035    0.375    0.047
1609.213    0.688    0.036    0.386    0.048
1611.596    0.667    0.039    0.480    0.041
1613.970    0.610    0.042    0.486    0.045
1616.346    0.616    0.041    0.491    0.042
1618.654    0.653    0.046    0.490    0.051
1621.058    0.649    0.048    0.510    0.051
1623.395    0.738    0.044    0.522    0.047
1625.734    0.719    0.048    0.558    0.050
1628.064    0.722    0.044    0.572    0.046
1630.385    0.606    0.053    0.665    0.043
1632.702    0.696    0.060    0.711    0.049
1635.011    0.760    0.047    0.697    0.044
1637.311    0.674    0.051    0.723    0.043
1639.601    0.646    0.056    0.754    0.043
1641.894    0.603    0.062    0.824    0.041
1644.121    0.611    0.066    0.867    0.041
1646.442    0.623    0.064    0.874    0.042
1648.692    0.474    0.068    0.922    0.035
1650.950    0.444    0.069    0.953    0.034
1653.193    0.430    0.076    0.945    0.034
1655.433    0.464    0.074    0.987    0.037
1657.665    0.407    0.054    1.121    0.042
1659.888    0.368    0.055    1.116    0.044
1662.102    0.361    0.060    1.118    0.048
1664.308    0.300    0.056    1.133    0.045
1666.517    0.199    0.070    1.112    0.033
1668.660    0.171    0.071    1.121    0.034
1670.891    0.092    0.072    1.128    0.033
1673.063    0.080    0.071    1.129    0.034
1675.232    0.083    0.077    1.221    0.034
1677.392    0.083    0.074    1.174    0.034
1679.545    0.045    0.073    1.159    0.034
1681.694    0.043    0.070    1.172    0.029
1683.829    0.001    0.067    1.128    0.026
1685.957   -0.056    0.067    1.122    0.026
1688.087   -0.058    0.066    1.113    0.026
1690.159   -0.209    0.073    1.141    0.031
1692.306   -0.215    0.071    1.165    0.033
1694.400   -0.243    0.069    1.138    0.033
1696.492   -0.320    0.066    1.087    0.039
1698.576   -0.309    0.067    1.082    0.040
1700.646   -0.311    0.064    1.016    0.039
1702.714   -0.331    0.063    1.000    0.039
1704.773   -0.358    0.062    0.968    0.040
1706.825   -0.346    0.061    0.956    0.041
1708.874   -0.436    0.066    0.869    0.040
1710.872   -0.458    0.064    0.820    0.039
1712.938   -0.458    0.061    0.801    0.038
1714.953   -0.471    0.059    0.772    0.039
1716.965   -0.418    0.058    0.736    0.045
1718.969   -0.387    0.060    0.740    0.049
1724.930   -0.387    0.048    0.718    0.045
1726.904   -0.394    0.049    0.724    0.046
1730.827   -0.437    0.045    0.617    0.039
1735.678   -0.428    0.045    0.564    0.038
1739.528   -0.421    0.038    0.573    0.038
1745.241   -0.327    0.032    0.338    0.046
1749.001   -0.339    0.034    0.328    0.045
1753.678   -0.156    0.030    0.041    0.033
1759.212   -0.141    0.032    0.051    0.037
1763.766   -0.162    0.042    0.118    0.046
1767.385   -0.154    0.040    0.120    0.049
1770.965   -0.143    0.041    0.137    0.046
1774.511   -0.160    0.050    0.144    0.053
1778.029   -0.331    0.039    0.520    0.044
1781.509   -0.128    0.045    0.178    0.048
1784.971   -0.095    0.043    0.183    0.046
1790.094   -0.199    0.033    0.338    0.044
1793.471   -0.188    0.032    0.319    0.045
1796.806   -0.171    0.033    0.342    0.044
1800.129   -0.045    0.052    0.161    0.052
1803.415   -0.049    0.053    0.195    0.055
1806.669   -0.201    0.048    0.397    0.050
1809.896   -0.206    0.058    0.344    0.042
1813.082   -0.172    0.057    0.335    0.052
1816.251   -0.205    0.050    0.345    0.047
1819.390   -0.252    0.047    0.352    0.050
1822.497   -0.179    0.041    0.407    0.049
1825.562   -0.100    0.046    0.337    0.052
1828.623   -0.101    0.047    0.335    0.055
1831.643   -0.095    0.046    0.338    0.053
1834.637   -0.090    0.048    0.339    0.054
1838.336   -0.194    0.073    0.244    0.060
1841.997   -0.162    0.070    0.258    0.055
1844.898   -0.192    0.072    0.254    0.056
1847.754   -0.222    0.037    0.282    0.038
1852.035   -0.239    0.045    0.292    0.046
1854.976   -0.222    0.048    0.292    0.048
1858.008   -0.211    0.049    0.298    0.049
1861.147   -0.203    0.051    0.299    0.050
1864.365   -0.242    0.054    0.310    0.051
1869.276   -0.219    0.034    0.371    0.034
1872.541   -0.210    0.040    0.342    0.045
1875.750   -0.226    0.041    0.355    0.048
1878.864   -0.243    0.041    0.358    0.040
1887.394   -0.224    0.050    0.358    0.043
1889.902   -0.264    0.053    0.365    0.048
1894.385   -0.163    0.036    0.264    0.028
