   W                 M1-(pi0_p)
 (MeV)      Re       DRe      Im       DIm
1340.896   -1.216    0.725    1.690    0.533
1341.631   -1.232    0.726    1.847    0.680
1343.211   -1.037    0.736    1.635    0.667
1343.972   -0.354    0.436    1.076    0.436
1344.809   -1.089    0.770    1.692    0.698
1346.378   -1.161    0.870    1.838    0.724
1347.040   -0.841    0.634    1.705    0.463
1347.959   -1.013    0.702    1.619    0.649
1349.531   -1.390    0.779    2.215    0.634
1350.101   -1.253    0.704    2.079    0.660
1351.095   -1.456    0.719    2.127    0.690
1352.663   -1.295    0.695    2.198    0.636
1353.156   -1.200    0.679    2.014    0.648
1354.223   -1.348    0.781    2.245    0.649
1355.767   -1.426    0.691    2.443    0.626
1356.203   -1.214    0.652    2.097    0.455
1357.296   -1.234    0.668    2.230    0.624
1358.864   -1.310    0.684    2.340    0.603
1359.244   -0.964    0.661    2.172    0.632
1360.410   -0.676    0.631    2.158    0.669
1361.954   -1.209    0.663    2.267    0.605
1362.285   -0.967    0.653    2.153    0.617
1363.469   -1.085    0.651    2.140    0.608
1364.996   -1.232    0.814    2.223    0.682
1366.528   -0.873    0.627    2.030    0.600
1368.030   -1.488    0.757    2.691    0.597
1368.264   -0.979    0.728    2.176    0.692
1369.545   -0.836    0.607    2.198    0.572
1371.065   -1.024    0.613    2.129    0.588
1371.353   -0.646    0.396    1.679    0.387
1372.556   -1.033    0.615    2.171    0.601
1374.032   -0.981    0.608    2.043    0.579
1374.353   -1.198    0.663    2.558    0.537
1375.561   -0.462    0.516    2.176    0.444
1377.034   -0.491    0.476    2.298    0.465
1377.347   -0.511    0.279    1.970    0.260
1378.518   -0.396    0.452    2.279    0.476
1379.994   -0.851    0.390    2.620    0.566
1380.341   -0.995    0.293    2.680    0.359
1381.483   -1.635    0.567    2.733    0.621
1382.928   -1.112    0.478    2.336    0.428
1383.329   -1.546    0.388    3.223    0.361
1384.413   -0.478    0.406    2.806    0.475
1385.863   -0.629    0.375    2.833    0.497
1386.310   -1.498    0.367    3.160    0.350
1387.318   -1.552    0.524    2.938    0.559
1388.771   -1.532    0.520    2.961    0.539
1389.278   -1.525    0.361    3.108    0.343
1390.183   -1.668    0.463    2.747    0.547
1391.660   -0.648    0.406    2.781    0.493
1392.246   -1.665    0.345    3.078    0.362
1393.088   -0.933    0.317    2.644    0.513
1394.522   -1.273    0.441    1.890    0.413
1395.202   -1.229    0.368    2.920    0.348
1395.941   -0.729    0.327    2.368    0.514
1397.359   -1.696    0.536    3.417    0.500
1398.158   -1.776    0.364    3.307    0.302
1398.788   -1.749    0.518    3.294    0.488
1400.189   -1.433    0.497    2.985    0.554
1401.107   -1.584    0.323    3.191    0.328
1401.589   -1.657    0.511    3.009    0.572
1403.001   -1.686    0.521    2.925    0.577
1404.371   -1.525    0.515    2.887    0.555
1405.787   -0.914    0.395    2.833    0.476
1407.168   -0.761    0.345    2.726    0.491
1408.548   -0.859    0.356    2.774    0.481
1409.892   -0.789    0.243    2.610    0.267
1409.919   -1.083    0.399    2.904    0.454
1411.296   -0.899    0.392    2.718    0.463
1412.658   -0.999    0.396    2.747    0.431
1412.811   -0.679    0.239    2.564    0.267
1414.019   -1.019    0.392    2.691    0.419
1415.379   -1.006    0.415    2.528    0.431
1416.730   -1.063    0.406    2.484    0.427
1418.048   -1.141    0.395    2.396    0.412
1418.623   -0.940    0.226    2.431    0.259
1419.417   -1.089    0.403    2.395    0.420
1420.745   -0.959    0.356    2.274    0.459
1421.517   -1.566    0.254    3.443    0.275
1422.078   -1.220    0.430    3.516    0.351
1423.397   -1.394    0.523    3.554    0.391
1424.722   -1.270    0.473    3.658    0.386
1426.038   -1.206    0.486    3.693    0.390
1427.294   -1.560    0.241    3.528    0.255
1427.347   -1.445    0.435    3.008    0.454
1428.654   -1.411    0.421    3.132    0.398
1429.961   -1.520    0.457    3.023    0.459
1430.171   -1.458    0.292    3.232    0.260
1431.226   -1.468    0.455    3.088    0.457
1432.537   -1.515    0.449    3.145    0.437
1433.035   -1.422    0.325    3.154    0.292
1433.814   -1.472    0.454    3.161    0.433
1435.096   -1.665    0.447    2.878    0.464
1435.913   -1.473    0.429    3.149    0.354
1436.370   -1.401    0.492    3.106    0.444
1437.650   -1.298    0.482    3.084    0.400
1438.902   -1.378    0.507    3.064    0.446
1440.160   -1.293    0.387    3.651    0.316
1441.424   -1.341    0.518    3.606    0.314
1441.612   -1.521    0.294    3.183    0.286
1442.647   -1.479    0.400    3.181    0.405
1443.902   -1.829    0.393    3.099    0.373
1444.441   -1.727    0.258    3.078    0.316
1445.142   -1.787    0.394    3.177    0.388
1446.998   -1.538    0.330    3.106    0.357
1447.277   -1.969    0.243    3.099    0.269
1449.453   -1.746    0.331    2.834    0.392
1450.107   -1.137    0.212    3.317    0.272
1451.885   -1.742    0.324    2.976    0.369
1452.925   -1.056    0.216    3.284    0.326
1454.281   -1.906    0.400    3.008    0.339
1455.738   -2.092    0.262    3.548    0.236
1456.679   -1.920    0.282    3.409    0.300
1458.546   -1.007    0.211    3.200    0.264
1459.047   -1.050    0.244    3.222    0.346
1461.348   -0.985    0.191    3.101    0.310
1461.393   -1.464    0.281    3.397    0.326
1463.721   -1.683    0.286    3.360    0.316
1464.138   -0.902    0.196    3.039    0.328
1466.034   -0.833    0.235    3.072    0.382
1466.923   -0.883    0.193    2.986    0.331
1468.323   -0.887    0.223    2.989    0.381
1469.715   -0.902    0.183    2.981    0.336
1470.590   -0.841    0.224    2.966    0.385
1472.413   -1.250    0.161    2.388    0.371
1472.840   -1.236    0.202    2.661    0.377
1475.062   -1.828    0.265    3.348    0.319
1475.253   -1.469    0.171    2.771    0.324
1477.280   -1.765    0.251    3.169    0.334
1477.998   -1.508    0.171    2.685    0.342
1479.463   -0.984    0.204    2.641    0.397
1480.750   -1.004    0.168    2.571    0.301
1481.631   -0.964    0.203    2.606    0.397
1483.491   -1.041    0.172    2.579    0.310
1483.782   -1.018    0.215    2.667    0.405
1485.906   -1.026    0.216    2.552    0.424
1488.026   -0.865    0.218    2.551    0.443
1488.959   -0.968    0.166    2.313    0.352
1490.111   -1.004    0.209    2.542    0.436
1491.685   -1.112    0.172    2.485    0.343
1492.188   -1.109    0.211    2.568    0.425
1494.236   -1.268    0.214    2.486    0.438
1494.400   -1.296    0.172    2.355    0.363
1496.282   -1.293    0.218    2.477    0.438
1497.109   -0.922    0.194    2.419    0.334
1498.293   -0.971    0.254    2.835    0.431
1499.814   -0.956    0.193    2.407    0.341
1500.290   -0.979    0.284    2.870    0.442
1502.277   -1.103    0.282    2.663    0.450
1502.515   -1.173    0.214    2.431    0.358
1504.231   -1.250    0.284    2.840    0.444
1505.141   -1.169    0.210    2.393    0.368
1506.188   -1.277    0.309    2.476    0.459
1507.882   -1.251    0.195    2.381    0.346
1508.112   -1.259    0.302    2.515    0.460
1510.014   -1.363    0.317    2.346    0.465
1510.549   -1.310    0.206    2.472    0.354
1511.921   -1.277    0.308    2.541    0.465
1513.217   -1.369    0.196    2.232    0.384
1513.887   -1.375    0.270    2.403    0.464
1515.875   -1.129    0.228    2.632    0.350
1515.918   -1.214    0.281    2.671    0.434
1518.015   -1.253    0.288    2.578    0.436
1518.528   -1.243    0.229    2.612    0.351
1520.171   -1.291    0.278    2.568    0.435
1521.176   -1.226    0.228    2.629    0.353
1522.360   -1.213    0.274    2.659    0.432
1523.814   -1.347    0.237    2.546    0.368
1524.553   -1.387    0.280    2.462    0.431
1526.724   -1.288    0.275    2.538    0.427
1528.843   -1.427    0.275    2.471    0.423
1529.070   -1.491    0.231    2.395    0.364
1530.891   -1.489    0.287    2.307    0.424
1531.681   -1.653    0.237    2.323    0.369
1532.857   -1.685    0.281    2.282    0.416
1534.307   -1.347    0.246    2.488    0.352
1534.705   -1.580    0.306    2.420    0.414
1536.452   -1.453    0.299    2.385    0.413
1536.843   -1.527    0.250    2.425    0.355
1538.069   -1.508    0.311    2.302    0.411
1539.502   -1.551    0.253    2.361    0.346
1539.911   -1.482    0.304    2.340    0.414
1542.078   -1.876    0.251    2.486    0.343
1544.662   -1.552    0.283    1.634    0.391
1547.235   -1.514    0.240    1.530    0.340
1549.804   -1.547    0.241    1.535    0.335
1552.363   -1.151    0.202    1.677    0.306
1554.912   -1.368    0.233    2.101    0.362
1557.462   -1.393    0.224    1.990    0.365
1559.996   -1.481    0.226    2.016    0.362
1562.532   -1.604    0.220    2.047    0.350
1565.004   -1.605    0.224    2.012    0.351
1567.574   -1.706    0.214    1.999    0.342
1570.074   -1.237    0.194    1.537    0.291
1573.823   -1.423    0.207    1.956    0.321
1577.556   -1.505    0.211    2.041    0.262
1580.035   -1.629    0.192    2.285    0.258
1582.509   -1.687    0.210    2.036    0.254
1584.973   -1.687    0.216    2.061    0.257
1587.428   -1.761    0.199    2.197    0.238
1589.891   -1.959    0.224    2.616    0.203
1592.273   -1.568    0.195    2.169    0.239
1594.764   -1.581    0.201    2.102    0.207
1597.186   -1.650    0.190    2.192    0.199
1599.605   -1.579    0.182    2.052    0.206
1602.020   -1.594    0.187    2.079    0.185
1604.425   -1.555    0.168    1.970    0.170
1606.821   -1.848    0.193    2.359    0.176
1609.213   -1.830    0.189    2.334    0.174
1611.596   -1.693    0.180    2.178    0.178
1613.970   -1.603    0.186    2.229    0.162
1616.346   -1.593    0.179    2.186    0.165
1618.654   -1.553    0.179    2.235    0.158
1621.058   -1.559    0.181    2.247    0.160
1623.395   -1.387    0.154    1.833    0.178
1625.734   -1.337    0.140    1.967    0.132
1628.064   -1.314    0.152    1.930    0.144
1630.385   -1.229    0.133    1.804    0.124
1632.702   -1.185    0.140    1.879    0.132
1635.011   -1.267    0.157    1.857    0.172
1637.311   -1.225    0.156    2.073    0.137
1639.601   -1.300    0.143    1.963    0.123
1641.894   -1.228    0.148    1.907    0.118
1644.121   -1.315    0.154    1.812    0.124
1646.442   -1.294    0.150    1.797    0.125
1648.692   -1.280    0.149    1.788    0.128
1650.950   -1.328    0.154    1.818    0.137
1653.193   -1.301    0.153    1.710    0.131
1655.433   -1.330    0.154    1.751    0.139
1657.665   -1.478    0.245    1.613    0.198
1659.888   -1.386    0.241    1.675    0.172
1662.102   -1.336    0.254    1.697    0.173
1664.308   -1.510    0.255    1.624    0.190
1666.517   -1.335    0.163    1.612    0.157
1668.660   -1.364    0.167    1.629    0.160
1670.891   -1.374    0.163    1.592    0.162
1673.063   -1.364    0.166    1.600    0.163
1675.232   -1.394    0.205    1.067    0.207
1677.392   -1.007    0.223    1.153    0.172
1679.545   -1.043    0.231    1.071    0.176
1681.694   -1.046    0.179    1.046    0.149
1683.829   -0.827    0.145    1.238    0.144
1685.957   -0.908    0.146    1.256    0.138
1688.087   -0.908    0.148    1.230    0.142
1690.159   -1.015    0.178    1.016    0.161
1692.306   -0.652    0.154    0.726    0.161
1694.400   -0.661    0.151    0.702    0.157
1696.492   -0.652    0.155    0.904    0.179
1698.576   -0.609    0.150    0.823    0.188
1700.646   -0.650    0.155    0.815    0.168
1702.714   -0.709    0.162    0.863    0.164
1704.773   -0.724    0.165    0.828    0.162
1706.825   -0.676    0.152    0.810    0.160
1708.874   -0.607    0.241    0.913    0.143
1710.872   -0.646    0.243    0.814    0.139
1712.938   -0.612    0.221    0.801    0.136
1714.953   -0.666    0.214    0.776    0.137
1716.965   -0.433    0.199    0.797    0.241
1718.969   -0.471    0.196    1.021    0.276
1724.930   -0.098    0.161    0.619    0.216
1726.904   -0.164    0.162    0.596    0.214
1730.827   -0.169    0.215    0.873    0.230
1735.678   -0.040    0.230    0.703    0.234
1739.528    0.141    0.213    0.383    0.206
1745.241    0.953    0.176    0.547    0.212
1749.001    1.038    0.177    0.514    0.216
1753.678    1.650    0.184    0.962    0.196
1759.212    1.344    0.225    0.773    0.202
1763.766    1.365    0.180    0.771    0.163
1767.385    1.335    0.175    0.648    0.168
1770.965    1.300    0.172    0.707    0.158
1774.511    0.863    0.175    0.462    0.169
1778.029    0.156    0.207    0.336    0.243
1781.509    0.960    0.178    0.239    0.179
1784.971    0.570    0.177    0.541    0.166
1790.094    0.441    0.168    0.465    0.138
1793.471    0.402    0.165    0.373    0.135
1796.806    0.440    0.160    0.358    0.134
1800.129    0.654    0.167    0.473    0.148
1803.415    0.632    0.168    0.474    0.152
1806.669    0.155    0.172    0.525    0.144
1809.896    0.158    0.208    0.622    0.176
1813.082    0.177    0.163    0.646    0.144
1816.251    0.090    0.174    0.456    0.175
1819.390    0.033    0.147    0.370    0.172
1822.497    0.281    0.157    0.600    0.154
1825.562    0.661    0.180    0.574    0.168
1828.623    0.603    0.178    0.548    0.167
1831.643    0.621    0.175    0.545    0.164
1834.637    0.556    0.174    0.501    0.160
1838.336    0.348    0.186    0.143    0.184
1841.997    0.342    0.182    0.078    0.173
1844.898    0.355    0.176    0.103    0.159
1847.754    0.455    0.140    0.194    0.126
1852.035    0.376    0.151    0.344    0.143
1854.976    0.356    0.153    0.272    0.152
1858.008    0.317    0.151    0.223    0.160
1861.147    0.318    0.152    0.202    0.167
1864.365    0.359    0.160    0.297    0.167
1869.276    0.145    0.162    0.440    0.149
1872.541    0.160    0.134    0.461    0.131
1875.750    0.140    0.134    0.434    0.133
1878.864    0.111    0.136    0.400    0.110
1887.394    0.175    0.144    0.333    0.131
1889.902    0.200    0.150    0.394    0.147
1894.385    0.408    0.133    0.034    0.095
