   W                 E0+(pi0_p)
 (MeV)      Re       DRe      Im       DIm
1163.991   -0.825    0.283    2.303    0.406
1165.780   -1.273    0.280    2.593    0.352
1167.468   -1.323    0.296    2.756    0.435
1167.758   -1.340    0.253    2.680    0.359
1169.733   -0.713    0.247    2.566    0.304
1170.951   -1.107    0.297    2.788    0.380
1171.680   -1.167    0.341    3.151    0.498
1173.680   -1.387    0.238    2.449    0.282
1174.336   -1.439    0.314    2.883    0.452
1175.653   -1.355    0.261    3.126    0.349
1177.631   -0.968    0.240    3.033    0.281
1177.870   -1.458    0.303    2.440    0.371
1179.597   -1.630    0.246    2.802    0.287
1181.306   -1.239    0.314    2.602    0.350
1181.560   -1.079    0.238    2.749    0.279
1183.528   -1.410    0.235    3.152    0.280
1184.748   -1.062    0.324    2.590    0.386
1185.493   -1.122    0.226    3.095    0.270
1187.454   -1.147    0.231    2.792    0.274
1188.180   -1.508    0.305    2.937    0.403
1189.412   -1.112    0.228    2.680    0.299
1191.366   -0.716    0.250    2.430    0.268
1191.603   -1.100    0.287    3.430    0.412
1193.334   -0.805    0.237    2.286    0.275
1195.015   -1.424    0.315    3.581    0.413
1195.235   -1.514    0.225    2.668    0.297
1197.235   -1.003    0.217    3.508    0.290
1198.426   -1.616    0.316    3.646    0.423
1199.193   -1.620    0.265    2.723    0.284
1201.038   -1.935    0.270    3.321    0.272
1201.819   -1.476    0.316    3.424    0.445
1202.950   -0.581    0.295    3.626    0.277
1204.852   -1.499    0.263    3.894    0.340
1205.210   -1.107    0.367    3.175    0.469
1206.751   -0.688    0.320    3.123    0.337
1208.600   -1.678    0.427    3.550    0.425
1208.646   -1.248    0.291    3.251    0.302
1210.539   -0.682    0.363    2.905    0.368
1211.987   -0.886    0.416    3.598    0.461
1212.429   -0.771    0.390    3.022    0.260
1214.315   -1.290    0.374    3.213    0.307
1215.273   -1.820    0.636    3.167    0.390
1216.207   -1.142    0.362    3.090    0.296
1218.049   -0.985    0.344    3.422    0.277
1218.712   -1.548    0.546    3.222    0.419
1219.951   -0.626    0.397    3.842    0.278
1221.826   -1.706    0.366    3.860    0.298
1222.048   -2.365    0.463    3.986    0.360
1223.690   -1.754    0.383    4.042    0.271
1225.399   -0.179    0.861    2.870    0.298
1225.560   -0.896    0.476    3.799    0.275
1227.419   -1.153    0.445    3.401    0.276
1228.733   -2.050    0.484    3.943    0.326
1229.275   -1.365    0.418    3.069    0.290
1231.128   -0.833    0.627    3.687    0.543
1232.065   -1.378    0.590    3.468    0.345
1232.979   -0.600    0.625    3.690    0.498
1234.819   -1.639    0.454    4.059    0.286
1235.389   -1.072    0.657    3.793    0.329
1236.664   -0.223    0.489    3.308    0.258
1238.514   -0.229    0.512    4.584    0.253
1238.696   -1.663    0.707    3.717    0.404
1240.301   -0.881    0.537    4.040    0.295
1242.009   -1.308    0.810    3.649    0.373
1242.183   -0.879    0.490    4.220    0.283
1244.002   -1.393    0.589    4.005    0.328
1245.306   -1.678    0.689    3.610    0.407
1245.826   -1.241    0.566    4.538    0.386
1247.647   -0.645    0.548    4.139    0.292
1248.594   -0.969    0.661    3.685    0.373
1249.466   -2.150    0.520    3.898    0.335
1251.274   -2.084    0.473    4.303    0.296
1251.896   -1.522    0.577    3.761    0.396
1253.095   -2.290    0.498    4.569    0.309
1254.883   -2.124    0.474    3.570    0.327
1255.085   -1.330    0.529    3.641    0.376
1256.684   -2.163    0.412    3.765    0.315
1258.437   -1.320    0.528    3.699    0.364
1258.482   -1.707    0.440    4.108    0.296
1260.285   -1.588    0.396    4.609    0.274
1261.691   -1.923    0.432    3.637    0.360
1262.026   -2.069    0.369    4.163    0.283
1263.861   -1.507    0.598    4.514    0.394
1264.944   -1.658    0.491    4.017    0.383
1265.649   -1.278    0.428    4.564    0.263
1267.412   -2.164    0.395    3.824    0.362
1268.189   -1.798    0.484    3.790    0.378
1269.187   -2.355    0.392    3.805    0.314
1270.960   -1.958    0.408    3.721    0.313
1271.433   -0.192    0.497    3.629    0.346
1272.731   -0.384    0.402    4.111    0.340
1274.477   -1.816    0.383    4.195    0.292
1274.661   -0.876    0.403    4.252    0.329
1276.250   -1.712    0.397    3.982    0.313
1278.006   -0.645    0.409    4.007    0.364
1279.752   -0.491    0.432    4.307    0.389
1281.108   -0.749    0.426    4.485    0.325
1281.510   -0.813    0.393    3.876    0.257
1283.215   -0.701    0.580    4.050    0.398
1284.319   -0.643    0.401    4.247    0.327
1284.991   -1.400    0.506    3.534    0.362
1286.720   -1.580    0.591    2.921    0.443
1287.522   -1.741    0.450    3.275    0.301
1288.447   -1.478    0.423    2.946    0.310
1290.179   -1.591    0.424    3.058    0.314
1290.724   -2.552    0.439    3.593    0.384
1291.902   -1.319    0.771    3.884    0.815
1293.614   -1.322    0.759    3.875    0.820
1293.846   -1.711    0.776    3.849    0.551
1295.332   -1.762    1.037    3.781    0.611
1297.041   -1.603    0.323    3.289    0.268
1297.098   -1.297    0.308    3.046    0.220
1298.754   -1.946    0.304    3.206    0.273
1300.263   -1.270    0.295    2.958    0.218
1300.450   -1.785    0.300    3.159    0.263
1302.152   -1.615    0.304    2.982    0.251
1303.434   -1.708    0.233    2.873    0.249
1303.816   -1.211    0.310    3.483    0.232
1305.542   -1.514    0.283    3.275    0.238
1306.590   -1.243    0.321    3.830    0.236
1307.222   -1.799    0.266    3.179    0.284
1308.901   -1.548    0.279    3.358    0.243
1309.746   -1.477    0.355    3.661    0.245
1310.577   -1.657    0.295    3.263    0.267
1312.251   -1.772    0.285    3.182    0.262
1312.895   -1.539    0.339    3.540    0.235
1313.916   -1.695    0.311    3.147    0.241
1315.579   -1.949    0.299    2.862    0.251
1316.035   -1.542    0.323    3.400    0.229
1317.240   -1.096    0.602    3.595    0.555
1318.898   -1.429    0.312    3.796    0.265
1320.548   -1.314    0.359    3.867    0.322
1322.174   -1.358    0.367    3.949    0.311
1323.847   -1.297    0.356    3.845    0.299
1325.406   -0.937    0.257    3.335    0.225
1325.477   -1.257    0.341    3.514    0.305
1327.118   -1.415    0.330    3.838    0.299
1328.531   -0.936    0.255    3.295    0.221
1328.743   -1.396    0.347    3.791    0.307
1330.373   -1.269    0.352    3.502    0.311
1331.557   -1.008    0.267    3.342    0.230
1331.987   -1.393    0.318    3.553    0.297
1333.606   -1.364    0.314    3.643    0.281
1334.732   -1.347    0.270    3.823    0.268
1335.217   -1.391    0.331    3.452    0.303
1336.825   -1.396    0.558    3.352    0.618
1337.807   -1.308    0.553    3.778    0.524
1338.438   -0.898    0.525    3.580    0.628
1340.000   -1.003    0.361    3.608    0.329
1340.896   -1.118    0.312    3.917    0.242
1341.631   -1.133    0.507    3.479    0.531
1343.211   -1.063    0.322    3.459    0.284
1343.972   -0.703    0.238    3.578    0.210
1344.809   -1.099    0.327    3.369    0.305
1346.378   -1.206    0.333    3.346    0.314
1347.040   -1.098    0.264    3.662    0.221
1347.959   -1.075    0.294    3.276    0.275
1349.531   -1.097    0.330    3.522    0.308
1350.101   -1.080    0.493    3.552    0.556
1351.095   -1.100    0.323    3.378    0.320
1352.663   -1.096    0.501    3.420    0.531
1353.156   -1.109    0.486    3.471    0.551
1354.223   -1.148    0.328    3.385    0.309
1355.767   -1.409    0.483    3.340    0.547
1356.203   -1.388    0.323    3.683    0.241
1357.296   -1.305    0.483    3.165    0.552
1358.864   -1.311    0.484    3.187    0.533
1359.244   -1.041    0.449    3.756    0.542
1360.410   -0.863    0.463    3.955    0.585
1361.954   -1.053    0.462    3.586    0.511
1362.285   -1.057    0.448    3.610    0.521
1363.469   -1.046    0.451    3.535    0.517
1364.996   -0.977    0.350    3.523    0.362
1366.528   -0.940    0.529    3.593    0.571
1368.030   -1.238    0.392    3.815    0.354
1368.264   -1.187    0.467    3.635    0.425
1369.545   -0.841    0.512    3.523    0.496
1371.065   -1.281    0.518    3.513    0.569
1371.353   -0.814    0.284    3.434    0.252
1372.556   -1.321    0.519    3.510    0.548
1374.032   -1.173    0.510    3.438    0.539
1374.353   -1.233    0.469    3.736    0.529
1375.561   -0.935    0.505    3.581    0.478
1377.034   -1.176    0.489    3.561    0.467
1377.347   -0.758    0.300    3.815    0.206
1378.518   -1.255    0.489    3.533    0.471
1379.994   -1.225    0.437    3.424    0.448
1380.341   -1.190    0.248    3.845    0.263
1381.483   -0.887    0.402    3.182    0.399
1382.928   -0.692    0.476    4.025    0.314
1383.329   -0.868    0.282    3.957    0.260
1384.413   -1.407    0.453    3.739    0.380
1385.863   -1.458    0.431    3.702    0.392
1386.310   -0.872    0.268    3.728    0.259
1387.318   -0.779    0.392    3.805    0.403
1388.771   -0.853    0.387    3.749    0.406
1389.278   -0.871    0.270    3.783    0.246
1390.183   -0.742    0.437    4.062    0.433
1391.660   -1.406    0.423    3.518    0.385
1392.246   -0.881    0.274    3.598    0.257
1393.088   -1.464    0.417    3.517    0.393
1394.522   -0.538    0.443    3.734    0.273
1395.202   -1.115    0.263    3.853    0.262
1395.941   -1.305    0.435    3.442    0.392
1397.359   -1.397    0.490    4.284    0.487
1398.158   -1.376    0.357    4.333    0.257
1398.788   -1.371    0.481    4.217    0.468
1400.189   -0.841    0.467    4.267    0.475
1401.107   -1.009    0.307    4.393    0.247
1401.589   -0.841    0.472    4.316    0.464
1403.001   -0.896    0.470    4.381    0.453
1404.371   -0.819    0.467    4.335    0.435
1405.787   -1.080    0.482    3.976    0.425
1407.168   -1.102    0.489    3.970    0.402
1408.548   -1.117    0.504    3.931    0.401
1409.892   -1.081    0.331    4.477    0.193
1409.919   -1.209    0.507    4.117    0.407
1411.296   -1.209    0.486    4.110    0.405
1412.658   -1.362    0.477    3.992    0.396
1412.811   -1.248    0.329    4.383    0.199
1414.019   -1.312    0.447    3.936    0.393
1415.379   -1.078    0.485    3.996    0.402
1416.730   -1.134    0.483    4.020    0.390
1418.048   -1.044    0.486    3.996    0.367
1418.623   -1.078    0.323    4.237    0.198
1419.417   -1.085    0.489    4.023    0.375
1420.745   -0.752    0.502    4.261    0.385
1421.517   -1.201    0.332    4.372    0.253
1422.078   -1.273    0.627    4.517    0.395
1423.397   -1.190    0.660    4.476    0.455
1424.722   -1.489    0.539    4.264    0.478
1426.038   -1.527    0.566    4.323    0.502
1427.294   -1.418    0.332    4.475    0.262
1427.347   -1.754    0.407    4.241    0.440
1428.654   -1.571    0.384    4.357    0.456
1429.961   -1.690    0.438    4.367    0.432
1430.171   -1.653    0.310    4.456    0.289
1431.226   -1.630    0.397    4.335    0.439
1432.537   -1.617    0.403    4.423    0.442
1433.035   -1.618    0.335    4.562    0.310
1433.814   -1.624    0.395    4.494    0.457
1435.096   -1.506    0.498    4.554    0.435
1435.913   -1.565    0.415    4.595    0.414
1436.370   -1.632    0.436    4.560    0.438
1437.650   -1.550    0.431    4.624    0.413
1438.902   -1.630    0.453    4.534    0.473
1440.160   -1.421    0.355    4.563    0.422
1441.424   -1.463    0.468    4.566    0.505
1441.612   -1.430    0.306    4.471    0.295
1442.647   -1.415    0.368    4.407    0.431
1443.902   -1.233    0.360    4.625    0.444
1444.441   -0.699    0.300    4.684    0.227
1445.142   -1.253    0.367    4.708    0.437
1446.998   -0.738    0.396    4.877    0.305
1447.277   -0.699    0.300    4.811    0.211
1449.453   -0.675    0.448    5.291    0.278
1450.107   -1.134    0.285    5.023    0.250
1451.885   -0.719    0.439    5.412    0.256
1452.925   -0.922    0.335    5.147    0.244
1454.281   -1.164    0.436    5.364    0.362
1455.738   -0.908    0.345    5.274    0.239
1456.679   -0.906    0.342    5.402    0.325
1458.546   -1.172    0.308    5.624    0.231
1459.047   -0.754    0.344    5.205    0.272
1461.348   -0.772    0.310    5.366    0.224
1461.393   -1.077    0.366    5.816    0.283
1463.721   -0.978    0.367    5.833    0.283
1464.138   -0.674    0.327    5.491    0.224
1466.034   -0.572    0.363    5.480    0.274
1466.923   -0.645    0.333    5.649    0.219
1468.323   -0.552    0.367    5.568    0.261
1469.715   -0.582    0.325    5.741    0.210
1470.590   -0.510    0.373    5.671    0.259
1472.413   -0.147    0.342    5.940    0.211
1472.840   -0.106    0.364    5.680    0.228
1475.062   -0.709    0.379    6.359    0.273
1475.253   -0.307    0.333    5.888    0.200
1477.280   -0.624    0.400    6.669    0.256
1477.998   -0.330    0.343    6.068    0.205
1479.463   -0.569    0.414    6.601    0.228
1480.750   -0.604    0.375    6.777    0.167
1481.631   -0.591    0.419    6.715    0.226
1483.491   -0.639    0.386    7.019    0.168
1483.782   -0.613    0.423    6.889    0.230
1485.906   -0.641    0.435    7.124    0.226
1488.026   -0.744    0.440    7.295    0.239
1488.959   -0.830    0.402    7.445    0.168
1490.111   -0.886    0.442    7.373    0.233
1491.685   -1.065    0.387    7.413    0.177
1492.188   -1.015    0.436    7.391    0.237
1494.236   -1.057    0.430    7.329    0.243
1494.400   -1.107    0.399    7.459    0.184
1496.282   -1.193    0.433    7.393    0.247
1497.109   -1.542    0.412    7.888    0.182
1498.293   -1.579    0.446    7.704    0.262
1499.814   -1.742    0.408    7.881    0.187
1500.290   -1.700    0.443    7.620    0.275
1502.277   -1.862    0.450    7.770    0.270
1502.515   -1.946    0.443    7.808    0.209
1504.231   -1.894    0.444    7.658    0.281
1505.141   -2.071    0.439    7.868    0.210
1506.188   -2.129    0.451    7.811    0.273
1507.882   -2.297    0.389    7.837    0.200
1508.112   -2.225    0.448    7.750    0.279
1510.014   -2.436    0.453    7.878    0.277
1510.549   -2.515    0.407    7.741    0.216
1511.921   -2.527    0.445    7.704    0.292
1513.217   -2.285    0.423    7.825    0.208
1513.887   -2.332    0.445    7.735    0.269
1515.875   -2.711    0.402    7.760    0.222
1515.918   -2.688    0.449    7.779    0.278
1518.015   -2.845    0.447    7.747    0.285
1518.528   -2.877    0.389    7.624    0.225
1520.171   -2.972    0.443    7.679    0.286
1521.176   -3.047    0.386    7.542    0.232
1522.360   -3.057    0.439    7.570    0.287
1523.814   -3.222    0.399    7.463    0.247
1524.553   -3.348    0.434    7.508    0.294
1526.724   -3.386    0.429    7.358    0.292
1528.843   -3.577    0.422    7.256    0.296
1529.070   -3.603    0.374    7.199    0.253
1530.891   -3.745    0.418    7.182    0.301
1531.681   -3.755    0.373    7.008    0.265
1532.857   -3.879    0.411    7.057    0.306
1534.307   -3.831    0.360    7.110    0.254
1534.705   -3.961    0.413    7.103    0.310
1536.452   -4.009    0.413    7.086    0.306
1536.843   -4.007    0.354    6.922    0.264
1538.069   -4.145    0.407    7.011    0.306
1539.502   -4.167    0.338    6.762    0.263
1539.911   -4.323    0.408    7.035    0.311
1542.078   -4.097    0.329    6.468    0.269
1544.662   -4.026    0.405    5.945    0.373
1547.235   -4.163    0.357    5.812    0.321
1549.804   -4.238    0.348    5.567    0.328
1552.363   -3.976    0.297    5.009    0.320
1554.912   -4.078    0.303    5.091    0.350
1557.462   -4.169    0.299    4.996    0.349
1559.996   -4.188    0.294    4.774    0.358
1562.532   -4.170    0.284    4.515    0.364
1565.004   -4.301    0.270    4.429    0.354
1567.574   -4.311    0.256    4.218    0.351
1570.074   -4.267    0.249    4.006    0.332
1573.823   -4.305    0.241    3.636    0.332
1577.556   -4.261    0.212    3.245    0.351
1580.035   -4.094    0.212    2.915    0.306
1582.509   -4.176    0.211    2.833    0.349
1584.973   -4.134    0.210    2.650    0.353
1587.428   -4.014    0.192    2.480    0.320
1589.891   -3.651    0.217    2.425    0.309
1592.273   -3.542    0.183    2.142    0.296
1594.764   -3.699    0.183    2.166    0.326
1597.186   -3.494    0.180    1.920    0.283
1599.605   -3.572    0.180    1.900    0.284
1602.020   -3.570    0.160    1.828    0.287
1604.425   -3.623    0.146    1.875    0.265
1606.821   -3.160    0.172    2.152    0.293
1609.213   -3.183    0.170    2.032    0.295
1611.596   -2.562    0.170    2.390    0.223
1613.970   -2.691    0.180    2.177    0.259
1616.346   -2.672    0.180    2.244    0.241
1618.654   -2.663    0.186    2.148    0.261
1621.058   -2.638    0.189    2.162    0.255
1623.395   -2.721    0.176    2.365    0.237
1625.734   -2.745    0.150    2.107    0.233
1628.064   -2.765    0.157    2.161    0.236
1630.385   -2.275    0.160    2.389    0.191
1632.702   -2.196    0.171    2.482    0.219
1635.011   -2.170    0.182    2.661    0.192
1637.311   -2.282    0.168    2.403    0.185
1639.601   -2.236    0.144    2.170    0.152
1641.894   -2.112    0.149    2.268    0.146
1644.121   -2.048    0.160    2.285    0.144
1646.442   -2.127    0.160    2.306    0.148
1648.692   -1.763    0.163    2.660    0.132
1650.950   -1.817    0.166    2.713    0.137
1653.193   -1.888    0.163    2.623    0.137
1655.433   -1.882    0.169    2.670    0.138
1657.665   -2.081    0.211    2.859    0.136
1659.888   -2.281    0.195    2.799    0.142
1662.102   -2.374    0.208    2.825    0.154
1664.308   -2.380    0.199    2.845    0.145
1666.517   -2.257    0.196    3.131    0.152
1668.660   -2.335    0.195    3.133    0.155
1670.891   -2.383    0.190    3.085    0.157
1673.063   -2.455    0.191    3.059    0.159
1675.232   -2.391    0.239    3.249    0.164
1677.392   -2.775    0.244    3.108    0.171
1679.545   -2.858    0.245    3.063    0.173
1681.694   -2.875    0.212    3.004    0.172
1683.829   -2.915    0.196    3.038    0.175
1685.957   -2.942    0.188    2.897    0.177
1688.087   -2.984    0.191    2.921    0.178
1690.159   -2.707    0.207    2.976    0.165
1692.306   -2.846    0.201    2.865    0.173
1694.400   -2.898    0.195    2.808    0.174
1696.492   -3.061    0.187    2.747    0.182
1698.576   -3.079    0.187    2.688    0.184
1700.646   -3.113    0.190    2.799    0.184
1702.714   -3.108    0.189    2.760    0.183
1704.773   -3.155    0.185    2.682    0.184
1706.825   -3.170    0.179    2.619    0.186
1708.874   -2.866    0.214    2.389    0.178
1710.872   -2.896    0.218    2.363    0.179
1712.938   -2.934    0.202    2.310    0.179
1714.953   -2.907    0.197    2.261    0.179
1716.965   -4.076    0.240    2.727    0.298
1718.969   -3.762    0.255    2.527    0.310
1724.930   -4.156    0.182    2.436    0.249
1726.904   -4.089    0.184    2.354    0.246
1730.827   -3.748    0.205    2.401    0.282
1735.678   -3.988    0.204    2.235    0.292
1739.528   -3.980    0.181    2.006    0.275
1745.241   -3.912    0.151    1.503    0.320
1749.001   -3.915    0.144    1.418    0.324
1753.678   -3.911    0.165    1.730    0.237
1759.212   -3.772    0.163    1.532    0.252
1763.766   -3.729    0.177    1.450    0.229
1767.385   -3.538    0.172    1.593    0.215
1770.965   -3.624    0.167    1.445    0.218
1774.511   -3.578    0.192    1.655    0.213
1778.029   -2.938    0.129    1.298    0.243
1781.509   -3.264    0.185    1.662    0.202
1784.971   -3.253    0.175    1.623    0.197
1790.094   -2.986    0.136    1.128    0.189
1793.471   -2.894    0.141    1.127    0.184
1796.806   -2.802    0.133    1.129    0.178
1800.129   -3.082    0.168    1.236    0.192
1803.415   -3.010    0.164    1.275    0.190
1806.669   -2.433    0.160    0.980    0.180
1809.896   -2.701    0.193    1.107    0.275
1813.082   -2.706    0.159    1.136    0.194
1816.251   -2.569    0.171    1.169    0.178
1819.390   -2.536    0.157    1.132    0.181
1822.497   -2.576    0.131    1.229    0.176
1825.562   -2.353    0.138    1.054    0.164
1828.623   -2.317    0.139    1.091    0.165
1831.643   -2.273    0.136    1.081    0.161
1834.637   -2.260    0.139    1.102    0.162
1838.336   -2.178    0.180    1.224    0.171
1841.997   -2.073    0.179    1.240    0.167
1844.898   -2.039    0.167    1.161    0.163
1847.754   -1.932    0.137    1.076    0.134
1852.035   -1.845    0.159    1.027    0.136
1854.976   -1.860    0.165    1.063    0.137
1858.008   -1.778    0.169    1.124    0.134
1861.147   -1.760    0.175    1.160    0.134
1864.365   -1.873    0.182    1.074    0.145
1869.276   -1.451    0.127    0.956    0.178
1872.541   -1.556    0.141    1.010    0.131
1875.750   -1.504    0.152    0.984    0.143
1878.864   -1.507    0.126    0.933    0.121
1887.394   -1.585    0.144    1.017    0.116
1889.902   -1.635    0.157    0.988    0.126
1894.385   -1.748    0.111    1.101    0.118
