   W                 E3-(pi0_p)
 (MeV)      Re       DRe      Im       DIm
1153.880    0.678    0.117   -0.627    0.197
1155.862    0.260    0.166    0.650    0.222
1157.006    0.514    0.159    0.617    0.187
1157.849    0.064    0.167    0.596    0.179
1159.841    0.077    0.165    0.592    0.155
1160.504    0.008    0.175    0.639    0.155
1161.821    0.942    0.146    0.555    0.186
1163.798    0.660    0.166   -0.206    0.224
1163.991    0.691    0.151   -0.368    0.196
1165.780    0.414    0.160   -0.091    0.261
1167.468    0.248    0.196   -0.529    0.424
1167.758    0.483    0.157   -0.517    0.361
1169.733    0.355    0.171    0.463    0.198
1170.951   -0.155    0.216    0.409    0.196
1171.680    0.765    0.199   -0.551    0.365
1173.680   -0.311    0.174    0.333    0.187
1174.336    0.359    0.217    0.794    0.259
1175.653   -0.304    0.198    1.534    0.154
1177.631    0.282    0.140   -0.222    0.199
1177.870    0.374    0.211    0.431    0.214
1179.597    0.013    0.179    0.374    0.178
1181.306   -0.607    0.237   -0.042    0.247
1181.560   -0.649    0.181   -0.168    0.204
1183.528    0.474    0.175   -0.061    0.164
1184.748   -0.326    0.248    0.017    0.240
1185.493    0.713    0.159   -0.210    0.167
1187.454    0.791    0.163    0.033    0.164
1188.180   -0.192    0.234   -0.052    0.241
1189.412   -0.312    0.197   -0.349    0.198
1191.366    0.361    0.174    0.437    0.164
1191.603    0.409    0.218    0.115    0.201
1193.334    0.430    0.178    0.337    0.169
1195.015    0.517    0.238    0.290    0.226
1195.235   -0.163    0.198   -0.553    0.186
1197.235   -0.119    0.201   -0.052    0.169
1198.426    1.090    0.251    0.115    0.207
1199.193   -0.890    0.207   -0.278    0.180
1201.038   -0.283    0.207    0.838    0.157
1201.819    0.794    0.259   -0.002    0.218
1202.950   -0.423    0.238    1.204    0.149
1204.852    0.318    0.201   -0.562    0.166
1205.210    0.889    0.271    0.293    0.220
1206.751   -0.564    0.238   -0.229    0.175
1208.600   -0.396    0.352    0.402    0.207
1208.646   -0.599    0.241   -0.012    0.159
1210.539   -0.781    0.211   -0.422    0.185
1211.987    0.066    0.220    0.531    0.196
1212.429   -1.343    0.263    0.294    0.165
1214.315   -0.898    0.227   -0.093    0.173
1215.273   -1.085    0.301    0.422    0.219
1216.207   -0.894    0.205    0.056    0.158
1218.049   -0.493    0.197   -0.636    0.152
1218.712    0.345    0.248   -0.679    0.206
1219.951   -0.450    0.205   -0.904    0.159
1221.826    0.204    0.203   -0.413    0.148
1222.048    0.340    0.198    0.467    0.176
1223.690   -0.261    0.202   -0.887    0.152
1225.399    0.059    0.276    1.219    0.199
1225.560   -0.212    0.224   -1.239    0.153
1227.419    0.110    0.229   -1.165    0.142
1228.733    0.623    0.229    0.819    0.161
1229.275    0.603    0.243   -1.238    0.148
1231.128    0.449    0.357   -1.186    0.483
1232.065    0.625    0.280   -1.092    0.202
1232.979    0.055    0.261   -1.519    0.406
1234.819    0.740    0.238   -0.806    0.154
1235.389    0.471    0.298   -1.183    0.198
1236.664    0.000    0.189   -1.073    0.173
1238.514   -0.006    0.201   -0.604    0.172
1238.696    0.295    0.258   -1.139    0.191
1240.301    0.800    0.225   -0.441    0.160
1242.009    0.044    0.237    0.329    0.200
1242.183    0.742    0.220   -0.354    0.170
1244.002    0.666    0.285   -0.912    0.182
1245.306    0.689    0.266   -1.310    0.210
1245.826    0.507    0.224   -0.216    0.192
1247.647    0.552    0.250   -0.237    0.194
1248.594    1.052    0.345   -1.488    0.188
1249.466    0.794    0.293   -0.855    0.180
1251.274    0.151    0.244   -1.008    0.180
1251.896    0.623    0.269   -1.450    0.190
1253.095    0.317    0.213   -0.970    0.176
1254.883    0.590    0.235   -1.144    0.174
1255.085    0.762    0.241   -1.172    0.186
1256.684    0.621    0.217   -0.844    0.165
1258.437    0.606    0.241   -1.352    0.178
1258.482    0.545    0.216   -1.082    0.166
1260.285    0.768    0.178   -0.892    0.164
1261.691    0.855    0.205   -1.021    0.177
1262.026    0.599    0.179   -0.634    0.161
1263.861    0.741    0.283   -0.289    0.285
1264.944    0.761    0.246   -0.840    0.226
1265.649    0.446    0.185   -0.108    0.169
1267.412    0.381    0.195   -1.317    0.171
1268.189    0.835    0.247   -1.337    0.212
1269.187    0.435    0.231   -0.681    0.200
1270.960    0.207    0.209   -0.678    0.199
1271.433    0.709    0.250   -1.720    0.173
1272.731    0.425    0.214   -1.370    0.177
1274.477    0.219    0.197   -0.711    0.184
1274.661    0.429    0.214   -1.183    0.187
1276.250    0.524    0.194   -0.864    0.181
1278.006    0.290    0.230   -0.954    0.213
1279.752    0.548    0.237   -1.082    0.209
1281.108    0.715    0.216   -0.990    0.179
1281.510    0.370    0.187   -0.205    0.190
1283.215    0.769    0.354   -1.035    0.264
1284.319    0.507    0.198   -0.925    0.187
1284.991    0.065    0.206   -0.722    0.231
1286.720   -0.188    0.223   -0.642    0.272
1287.522   -0.073    0.206   -0.391    0.198
1288.447    0.235    0.211   -0.552    0.218
1290.179    0.120    0.215   -0.497    0.228
1290.724    0.143    0.215   -0.123    0.194
1291.902    0.271    0.208   -0.588    0.263
1293.614    0.296    0.210   -0.513    0.269
1293.846   -0.394    0.173    0.012    0.199
1295.332   -0.304    0.189   -0.089    0.229
1297.041    0.037    0.144    0.213    0.193
1297.098   -0.352    0.121    0.302    0.167
1298.754    0.072    0.152    0.081    0.196
1300.263   -0.363    0.122    0.221    0.166
1300.450    0.087    0.153    0.042    0.193
1302.152   -0.160    0.136    0.076    0.203
1303.434    0.030    0.158    0.309    0.116
1303.816    0.583    0.193    0.310    0.145
1305.542    0.512    0.198    0.199    0.144
1306.590    0.840    0.182    0.206    0.121
1307.222    0.690    0.192    0.347    0.150
1308.901    0.740    0.185    0.287    0.147
1309.746    1.117    0.221   -0.019    0.134
1310.577    0.445    0.219    0.315    0.184
1312.251    0.460    0.217    0.272    0.185
1312.895    1.094    0.216   -0.038    0.135
1313.916    0.931    0.220   -0.007    0.161
1315.579    0.903    0.213   -0.040    0.166
1316.035    1.077    0.211   -0.100    0.138
1317.240    0.418    0.254    0.219    0.297
1318.898    0.393    0.181    0.258    0.198
1320.548    0.540    0.211    0.274    0.236
1322.174    0.523    0.207    0.440    0.224
1323.847    0.442    0.200    0.489    0.214
1325.406   -0.108    0.160    0.086    0.149
1325.477    0.188    0.231    0.037    0.262
1327.118    0.075    0.262   -0.168    0.265
1328.531   -0.067    0.155    0.069    0.143
1328.743    0.150    0.275   -0.114    0.288
1330.373    0.167    0.242    0.005    0.276
1331.557    0.047    0.166   -0.026    0.152
1331.987    0.234    0.241   -0.081    0.267
1333.606    0.130    0.237   -0.119    0.244
1334.732    0.424    0.145    0.200    0.157
1335.217   -0.366    0.188   -0.317    0.251
1336.825   -0.229    0.240   -0.226    0.308
1337.807    0.486    0.207    0.238    0.224
1338.438    0.166    0.233   -0.251    0.315
1340.000    0.343    0.200   -0.335    0.258
1340.896    0.678    0.191   -0.196    0.140
1341.631    0.262    0.247   -0.455    0.265
1343.211    0.152    0.198   -0.375    0.234
1343.972   -0.243    0.125    0.016    0.208
1344.809    0.203    0.195   -0.478    0.239
1346.378    0.377    0.206   -0.464    0.269
1347.040    0.467    0.151   -0.171    0.142
1347.959    0.210    0.182   -0.469    0.225
1349.531    0.186    0.144   -0.229    0.172
1350.101    0.172    0.163   -0.245    0.202
1351.095    0.146    0.153   -0.415    0.198
1352.663    0.225    0.190   -0.234    0.206
1353.156    0.201    0.153   -0.258    0.216
1354.223    0.268    0.157   -0.295    0.206
1355.767    0.251    0.243   -0.549    0.268
1356.203    0.358    0.157   -0.221    0.100
1357.296    0.114    0.216   -0.453    0.229
1358.864    0.225    0.245   -0.518    0.274
1359.244    0.122    0.171   -0.381    0.236
1360.410    0.216    0.185   -0.520    0.230
1361.954    0.195    0.214   -0.408    0.206
1362.285    0.130    0.177   -0.374    0.222
1363.469    0.166    0.204   -0.426    0.199
1364.996    0.270    0.150   -0.442    0.202
1366.528   -0.208    0.249   -0.160    0.304
1368.030    0.392    0.203   -0.366    0.198
1368.264   -0.123    0.226   -0.162    0.319
1369.545   -0.384    0.203   -0.413    0.241
1371.065   -0.021    0.237   -0.109    0.268
1371.353   -0.220    0.113    0.002    0.169
1372.556    0.033    0.267   -0.064    0.266
1374.032   -0.012    0.242   -0.068    0.275
1374.353    0.548    0.226   -0.095    0.214
1375.561   -0.147    0.187   -0.037    0.214
1377.034   -0.037    0.217   -0.037    0.220
1377.347   -0.140    0.097    0.100    0.142
1378.518    0.006    0.225   -0.020    0.223
1379.994    0.652    0.171    0.004    0.277
1380.341    0.503    0.086   -0.298    0.143
1381.483    0.728    0.141   -0.655    0.233
1382.928    0.073    0.156    0.125    0.220
1383.329    0.633    0.097   -0.746    0.098
1384.413    0.459    0.156    0.081    0.261
1385.863    0.547    0.151    0.084    0.249
1386.310    0.632    0.092   -0.689    0.098
1387.318    0.589    0.133   -0.694    0.131
1388.771    0.617    0.131   -0.658    0.140
1389.278    0.646    0.093   -0.746    0.095
1390.183    0.620    0.154   -0.758    0.130
1391.660    0.527    0.145    0.025    0.268
1392.246    0.700    0.092   -0.697    0.111
1393.088    0.634    0.150    0.148    0.223
1394.522    0.021    0.118    0.084    0.165
1395.202    0.419    0.079   -0.584    0.143
1395.941    0.471    0.152    0.153    0.226
1397.359    0.174    0.148   -0.696    0.104
1398.158    0.175    0.094   -0.611    0.085
1398.788    0.171    0.148   -0.709    0.096
1400.189   -0.031    0.130   -0.535    0.124
1401.107    0.091    0.080   -0.630    0.082
1401.589    0.011    0.141   -0.596    0.118
1403.001    0.033    0.143   -0.647    0.092
1404.371   -0.024    0.128   -0.614    0.099
1405.787    0.336    0.114    0.254    0.137
1407.168    0.322    0.121    0.238    0.153
1408.548    0.348    0.120    0.257    0.147
1409.892    0.126    0.074    0.353    0.113
1409.919    0.320    0.129    0.405    0.154
1411.296    0.297    0.133    0.417    0.160
1412.658    0.385    0.131    0.469    0.120
1412.811    0.208    0.080    0.423    0.091
1414.019    0.403    0.126    0.525    0.115
1415.379    0.269    0.131    0.481    0.117
1416.730    0.296    0.132    0.490    0.112
1418.048    0.264    0.129    0.491    0.108
1418.623    0.188    0.076    0.434    0.085
1419.417    0.272    0.131    0.495    0.109
1420.745    0.259    0.124    0.294    0.151
1421.517    0.164    0.071   -0.058    0.095
1422.078   -0.083    0.112   -0.253    0.130
1423.397   -0.193    0.101   -0.201    0.100
1424.722   -0.155    0.115   -0.231    0.107
1426.038   -0.135    0.124   -0.220    0.115
1427.294    0.087    0.075   -0.049    0.088
1427.347    0.200    0.085    0.068    0.088
1428.654    0.101    0.116    0.103    0.089
1429.961    0.248    0.081    0.143    0.095
1430.171    0.136    0.063    0.102    0.074
1431.226    0.202    0.108    0.121    0.095
1432.537    0.214    0.108    0.108    0.097
1433.035    0.145    0.069    0.109    0.078
1433.814    0.172    0.117    0.124    0.095
1435.096    0.229    0.082    0.155    0.091
1435.913    0.113    0.085    0.120    0.083
1436.370    0.211    0.100    0.102    0.094
1437.650    0.154    0.102    0.105    0.089
1438.902    0.228    0.099    0.094    0.096
1440.160    0.372    0.110    0.128    0.099
1441.424    0.318    0.094    0.084    0.094
1441.612    0.290    0.072   -0.065    0.063
1442.647    0.316    0.127   -0.065    0.083
1443.902    0.136    0.113   -0.067    0.075
1444.441    0.450    0.059    0.135    0.067
1445.142    0.147    0.118   -0.060    0.086
1446.998    0.357    0.078    0.140    0.072
1447.277    0.452    0.056    0.162    0.059
1449.453    0.299    0.082    0.230    0.067
1450.107    0.373    0.061   -0.068    0.053
1451.885    0.268    0.090    0.217    0.069
1452.925    0.406    0.066   -0.061    0.056
1454.281    0.193    0.080   -0.044    0.062
1455.738    0.315    0.061    0.203    0.051
1456.679    0.256    0.079    0.215    0.057
1458.546    0.365    0.059   -0.129    0.041
1459.047    0.642    0.061   -0.057    0.063
1461.348    0.640    0.052   -0.077    0.056
1461.393    0.384    0.069    0.251    0.052
1463.721    0.375    0.080    0.251    0.055
1464.138    0.635    0.054   -0.081    0.057
1466.034    0.603    0.068   -0.077    0.066
1466.923    0.640    0.054   -0.071    0.059
1468.323    0.628    0.066   -0.070    0.063
1469.715    0.657    0.055   -0.069    0.056
1470.590    0.618    0.067   -0.063    0.065
1472.413    0.587    0.058   -0.092    0.061
1472.840    0.594    0.069   -0.081    0.063
1475.062    0.366    0.056    0.311    0.044
1475.253    0.624    0.058   -0.078    0.059
1477.280    0.398    0.056    0.344    0.045
1477.998    0.639    0.059   -0.053    0.064
1479.463    0.570    0.074   -0.021    0.065
1480.750    0.601    0.060   -0.027    0.053
1481.631    0.565    0.077   -0.015    0.067
1483.491    0.613    0.062   -0.018    0.055
1483.782    0.572    0.084   -0.012    0.073
1485.906    0.564    0.088   -0.018    0.074
1488.026    0.581    0.091   -0.046    0.075
1488.959    0.631    0.064   -0.023    0.059
1490.111    0.624    0.084   -0.020    0.073
1491.685    0.648    0.055   -0.008    0.060
1492.188    0.631    0.076   -0.010    0.072
1494.236    0.586    0.086   -0.026    0.080
1494.400    0.627    0.059   -0.005    0.064
1496.282    0.583    0.089   -0.009    0.083
1497.109    0.605    0.058    0.039    0.063
1498.293    0.606    0.082    0.021    0.078
1499.814    0.597    0.058    0.048    0.064
1500.290    0.581    0.095    0.028    0.089
1502.277    0.607    0.093    0.064    0.092
1502.515    0.643    0.061    0.097    0.071
1504.231    0.634    0.095    0.034    0.090
1505.141    0.630    0.061    0.092    0.071
1506.188    0.616    0.100    0.112    0.105
1507.882    0.630    0.058    0.111    0.069
1508.112    0.590    0.100    0.103    0.104
1510.014    0.609    0.102    0.143    0.111
1510.549    0.633    0.058    0.118    0.071
1511.921    0.570    0.102    0.104    0.108
1513.217    0.436    0.066   -0.020    0.073
1513.887    0.408    0.096   -0.036    0.105
1515.875    0.565    0.063    0.203    0.077
1515.918    0.553    0.083    0.210    0.099
1518.015    0.535    0.086    0.250    0.103
1518.528    0.571    0.062    0.220    0.078
1520.171    0.526    0.084    0.227    0.102
1521.176    0.540    0.062    0.198    0.079
1522.360    0.500    0.082    0.162    0.102
1523.814    0.556    0.063    0.223    0.080
1524.553    0.507    0.082    0.244    0.104
1526.724    0.469    0.083    0.183    0.108
1528.843    0.495    0.079    0.228    0.105
1529.070    0.544    0.061    0.279    0.082
1530.891    0.477    0.083    0.287    0.114
1531.681    0.567    0.061    0.318    0.082
1532.857    0.515    0.079    0.307    0.106
1534.307    0.582    0.058    0.377    0.082
1534.705    0.569    0.077    0.470    0.102
1536.452    0.527    0.078    0.428    0.105
1536.843    0.588    0.058    0.428    0.081
1538.069    0.541    0.075    0.430    0.111
1539.502    0.579    0.056    0.415    0.082
1539.911    0.511    0.076    0.424    0.111
1542.078    0.633    0.054    0.483    0.075
1544.662    0.805    0.074    0.363    0.150
1547.235    0.738    0.069    0.378    0.115
1549.804    0.741    0.068    0.371    0.117
1552.363    0.898    0.061    0.532    0.103
1554.912    0.882    0.065    0.321    0.106
1557.462    0.859    0.066    0.369    0.101
1559.996    0.879    0.066    0.381    0.100
1562.532    0.894    0.066    0.413    0.097
1565.004    0.886    0.065    0.408    0.094
1567.574    0.886    0.065    0.449    0.089
1570.074    0.885    0.065    0.567    0.093
1573.823    0.941    0.081    0.735    0.087
1577.556    0.958    0.069    0.762    0.085
1580.035    1.026    0.074    0.767    0.097
1582.509    0.959    0.073    0.819    0.090
1584.973    0.962    0.074    0.815    0.093
1587.428    1.004    0.070    0.815    0.094
1589.891    1.083    0.084    0.700    0.090
1592.273    1.115    0.074    0.949    0.106
1594.764    1.114    0.073    0.941    0.103
1597.186    1.160    0.081    0.970    0.111
1599.605    1.097    0.080    0.975    0.107
1602.020    1.110    0.073    0.987    0.098
1604.425    1.074    0.068    0.992    0.087
1606.821    1.073    0.088    0.777    0.093
1609.213    1.075    0.084    0.805    0.096
1611.596    1.064    0.089    0.767    0.077
1613.970    1.131    0.078    0.863    0.096
1616.346    1.105    0.078    0.829    0.087
1618.654    1.123    0.079    0.861    0.102
1621.058    1.100    0.077    0.834    0.098
1623.395    0.972    0.092    0.957    0.079
1625.734    1.045    0.080    1.027    0.085
1628.064    1.026    0.083    1.032    0.081
1630.385    1.030    0.078    1.178    0.083
1632.702    1.021    0.083    1.212    0.094
1635.011    0.986    0.101    1.134    0.072
1637.311    1.070    0.088    1.270    0.078
1639.601    1.057    0.092    1.527    0.068
1641.894    0.914    0.096    1.612    0.059
1644.121    0.903    0.099    1.652    0.059
1646.442    0.874    0.100    1.681    0.057
1648.692    0.790    0.104    1.765    0.054
1650.950    0.767    0.108    1.828    0.055
1653.193    0.768    0.105    1.811    0.054
1655.433    0.731    0.109    1.857    0.052
1657.665    0.477    0.101    1.889    0.036
1659.888    0.435    0.106    1.911    0.037
1662.102    0.424    0.116    1.936    0.040
1664.308    0.368    0.109    1.956    0.036
1666.517    0.259    0.119    2.005    0.035
1668.660    0.230    0.120    2.024    0.034
1670.891    0.141    0.120    2.018    0.034
1673.063    0.105    0.121    2.020    0.033
1675.232   -0.104    0.121    2.045    0.035
1677.392   -0.101    0.121    2.063    0.032
1679.545   -0.148    0.120    2.059    0.032
1681.694   -0.186    0.119    2.058    0.029
1683.829   -0.243    0.121    2.069    0.032
1685.957   -0.280    0.119    2.041    0.033
1688.087   -0.307    0.120    2.037    0.033
1690.159   -0.489    0.118    1.936    0.042
1692.306   -0.590    0.118    1.886    0.046
1694.400   -0.628    0.116    1.853    0.047
1696.492   -0.632    0.111    1.781    0.050
1698.576   -0.681    0.112    1.754    0.052
1700.646   -0.715    0.114    1.789    0.052
1702.714   -0.712    0.112    1.764    0.052
1704.773   -0.739    0.110    1.723    0.053
1706.825   -0.768    0.109    1.688    0.054
1708.874   -0.869    0.108    1.620    0.069
1710.872   -0.891    0.104    1.583    0.070
1712.938   -0.901    0.102    1.556    0.068
1714.953   -0.907    0.099    1.516    0.069
1716.965   -0.974    0.092    1.130    0.100
1718.969   -0.985    0.100    1.218    0.114
1724.930   -1.051    0.073    0.889    0.090
1726.904   -1.037    0.071    0.848    0.090
1730.827   -1.046    0.069    0.841    0.083
1735.678   -1.075    0.062    0.694    0.083
1739.528   -1.130    0.052    0.566    0.086
1745.241   -1.003    0.050    0.480    0.079
1749.001   -0.955    0.048    0.469    0.074
1753.678   -0.855    0.049    0.236    0.063
1759.212   -0.671    0.052    0.067    0.066
1763.766   -0.606    0.057    0.004    0.069
1767.385   -0.561    0.052    0.055    0.067
1770.965   -0.605    0.052    0.019    0.068
1774.511   -0.647    0.068    0.035    0.077
1778.029   -0.647    0.053    0.118    0.074
1781.509   -0.541    0.059   -0.008    0.070
1784.971   -0.649    0.058    0.076    0.068
1790.094   -0.706    0.044    0.176    0.067
1793.471   -0.692    0.045    0.179    0.066
1796.806   -0.639    0.048    0.205    0.063
1800.129   -0.702    0.060    0.081    0.064
1803.415   -0.690    0.057    0.093    0.064
1806.669   -0.606    0.069    0.366    0.098
1809.896   -0.606    0.049    0.229    0.091
1813.082   -0.614    0.053    0.223    0.077
1816.251   -0.597    0.056    0.211    0.088
1819.390   -0.535    0.071    0.265    0.089
1822.497   -0.600    0.043    0.184    0.067
1825.562   -0.684    0.050    0.473    0.103
1828.623   -0.672    0.052    0.485    0.102
1831.643   -0.680    0.051    0.484    0.101
1834.637   -0.684    0.052    0.489    0.101
1838.336   -0.530    0.087    0.385    0.123
1841.997   -0.553    0.083    0.463    0.114
1844.898   -0.565    0.095    0.473    0.109
1847.754   -0.505    0.059    0.429    0.065
1852.035   -0.457    0.054    0.314    0.069
1854.976   -0.428    0.059    0.312    0.064
1858.008   -0.431    0.057    0.347    0.064
1861.147   -0.421    0.059    0.342    0.062
1864.365   -0.411    0.065    0.294    0.063
1869.276   -0.452    0.072    0.399    0.095
1872.541   -0.396    0.075    0.313    0.084
1875.750   -0.433    0.091    0.357    0.103
1878.864   -0.423    0.064    0.329    0.075
1887.394   -0.317    0.053    0.244    0.065
1889.902   -0.320    0.053    0.222    0.074
1894.385   -0.299    0.054    0.151    0.036
